Artista,Biografia,Listeners,Playcount,Artistas Similares
Bebe Rexha,"Bleta Rexha, known professionally as Bebe Rexha, is an American singer and songwriter. After signing with Warner Records in 2013, Rexha received songwriting credits on Eminem's single ""The Monster"" and has also contributed songwriting to songs recorded by Shinee, Selena Gomez and Nick Jonas. Rexha released her debut EP in 2015, I Don't Wanna Grow Up, which saw the moderate commercial success of the singles ""I Can't Stop Drinking About You"" and ""I'm Gonna Show You Crazy"". <a href=""https://www.last.fm/music/Bebe+Rexha"">Read more on Last.fm</a>",1194554,32070788,Rita Ora
Soulballet," <a href=""https://www.last.fm/music/+noredirect/Soulballet"">Read more on Last.fm</a>",13,61,
bazzi,"Andrew Bazzi (born August 28, 1997), known by his surname, Bazzi (/ˈbɑːzi/ BAH-zee), is an American singer-songwriter and record producer. His song ""Mine"", released in October 2017, gained popularity in early 2018 when it became a meme through Musical.ly edits, and the use of a Snapchat lens filter featuring the song. It peaked at number 11 on the US Billboard Hot 100 and appeared on several international charts. He released his debut studio album COSMIC in 2018, which peaked at number 14 on the Billboard 200 chart. <a href=""https://www.last.fm/music/bazzi"">Read more on Last.fm</a>",1149435,28699089,
JZAC," <a href=""https://www.last.fm/music/JZAC"">Read more on Last.fm</a>",33851,291524,Ollie Joseph
OGRE Sound,"Robin Ogden (OGRE / OGRE Sound) is a composer for games and visual media, self confessed tape loop splicer, spring reverb tickler, and harbinger of imagined soundtracks for films that don't exist.

His work is grounded in a lifelong love affair with sound, whether produced from wonky analog synthesizers of yester-decades, contact microphones or strange and wonderful handmade instruments.

His music can be found in the award winning indie games Actual Sunlight <a href=""https://www.last.fm/music/OGRE+Sound"">Read more on Last.fm</a>",140554,1643462,Absolute Valentine
Henry Arts," <a href=""https://www.last.fm/music/Henry+Arts"">Read more on Last.fm</a>",8,57,
Curb,"There are at least two bands under the Curb moniker:
1. Curb are a skate thrash band from Milwaukee, Wisconsin, influenced by booze, chicks, weed, partying, skateboarding, doomriders, and Municipal Waste! 
2. CURB (stylised in all caps) are a Singaporean trio: an alt-rock, 'midwest' emo band, formed of members Sam, Farizi, and Lucas. <a href=""https://www.last.fm/music/Curb"">Read more on Last.fm</a>",4160,34819,Woes
Topic,"There are several artists with the name Topic.

1. Tobias Topic (born March 23, 1992) is a Croatian-German DJ, producer and musician. In 2008, he started using Logic Studio, a digital audio workstation, to produce music with the guidance of a teacher. He started his musical career on social media with the assistance of YouTube musicians who contacted him.

Topic's first release, a house song called ""Light It Up"", was released at the end of 2014 and reached more than one million views on his YouTube channel. <a href=""https://www.last.fm/music/Topic"">Read more on Last.fm</a>",463256,5161114,Felix Jaehn
Hex,"Hex may refer to one of several bands:
1) Hex is a Slovak pop rock group, founded in 1989 in Bratislava with Peter Ďuďo Dudák (vocals, guitar, keyboards), Thomas Yxo Dohňanský (bass guitar, vocals), Jozef Joshka Juřička (keyboards), Peter Slameň (percussion ) Martin Fefe Žúži (guitar).http://www.hex.sk/
The group became known to the media after it took producer Martin Sarvas and the issue maxisinglu song ""Good Butterfly"" in music publishing Monitor EMI <a href=""https://www.last.fm/music/Hex"">Read more on Last.fm</a>",42888,473775,Para
20/20,"20/20 was formed in Tulsa, OK by high school friends Steve Allen (guitar, vocals) and Ron Flynt (bass, vocals). They're known today as a popular power pop band, preceding as well as being a part of the late 70s power pop boom among bands such as Cheap Trick, The Knack, and The Records. Tracks ""Cheri"" and ""Yellow Pills"" have been included in several multi-artist power pop collections, with the 'Yellow Pills' title becoming a sort of underground shorthand for the scene. <a href=""https://www.last.fm/music/20%2F20"">Read more on Last.fm</a>",19952,177672,Alex Chilton
the44thfloor," <a href=""https://www.last.fm/music/the44thfloor"">Read more on Last.fm</a>",2142,6784,LUXAGE
Workout Music," <a href=""https://www.last.fm/music/Workout+Music"">Read more on Last.fm</a>",10225,97568,Workout Music Tv
Lady Gaga,"Stefani Joanne Angelina Germanotta, known professionally as Lady Gaga, (born March 28, 1986 in New York, NY) is an American singer, songwriter and actress. She is known for her image reinventions and musical versatility. Gaga began performing as a teenager, singing at open mic nights and acting in school plays. She studied at Collaborative Arts Project 21, through the New York University Tisch School of the Arts, before dropping out to pursue a career in music. <a href=""https://www.last.fm/music/Lady+Gaga"">Read more on Last.fm</a>",6248960,609021834,Madonna
Bülow,"After releasing her powerful debut Damaged Vol. 1, German born pop iconoclast bülow has instantly resonated with critics and new fans alike. The tracks “Like This Guy”, “Lines”, and “Not A Love Song” clocked millions of streams in a matter of weeks, instantly reaching the Spotify Global Viral chart and earning praise as “beautifully crafted” (NME), “pop genius” (Noisey), and a ""star in the making” (Pigeon &amp; Planes). A child of the globe <a href=""https://www.last.fm/music/B%C3%BClow"">Read more on Last.fm</a>",385605,5414952,Kailee Morgue
Tove Lo,"Ebba Tove Elsa Nilsson, known professionally as Tove Lo, is a Swedish singer and songwriter. She is known for her raw, grunge-influenced take on pop music. Her honest, complex and autobiographical lyrical content has led to her being dubbed ""the saddest girl in Sweden"".

Raised in the Djursholm district of Danderyd, Lo is an alumna of the music school Rytmus Musikergymnasiet. She formed the rock band Tremblebee in 2006. After it disbanded, Lo pursued a career in songwriting and earned a publishing deal with Warner/Chappell Music in 2011. <a href=""https://www.last.fm/music/Tove+Lo"">Read more on Last.fm</a>",1939825,98867189,Ellie Goulding
Emma Andrews," <a href=""https://www.last.fm/music/Emma+Andrews"">Read more on Last.fm</a>",19,26,
Maroon 5,"Maroon 5 is an American pop rock band that originated in Los Angeles, California, United States. The group was formed in 1994 as Kara's Flowers while its members were still in high school and originally consisted of Adam Levine (lead vocals, guitar), Jesse Carmichael (guitar, backing vocals) Mickey Madden (bass guitar) and Ryan Dusick (drums). Kara's Flowers signed to Reprise Records and released an album, ""The Fourth World"", in 1997. After a tepid response to the album <a href=""https://www.last.fm/music/Maroon+5"">Read more on Last.fm</a>",5483190,202328304,OneRepublic
Tesher," <a href=""https://www.last.fm/music/Tesher"">Read more on Last.fm</a>",137697,1179758,Badshah
capespring.," <a href=""https://www.last.fm/music/capespring."">Read more on Last.fm</a>",1291,8990,Maya Amolo
benee,"Stella Bennett (born January 30, 2000), known professionally as Benee (/ˈbɛniː/, stylized BENEE, formerly spelled Bene) is a New Zealand musician from Grey Lynn in Auckland.

Stella Rose Bennett was born and raised in the suburb of Grey Lynn in Auckland. She grew up in a ""really musical"" family with parents who would expose her to the catalogs of Radiohead, Björk, and Groove Armada. From the age of eight, BENEE began taking guitar lessons in primary school before starting saxophone lessons in high school. <a href=""https://www.last.fm/music/benee"">Read more on Last.fm</a>",814575,17060108,
Luis Fonsi,"Luis Alfonso Rodríguez López-Cepero, more commonly known as Luis Fonsi, (born April 15, 1978 in San Juan, Puerto Rico) is a Latin Grammy winning Puerto Rican singer, composer and soap opera actor.

Fonsi and his family moved to Orlando, Florida, during Fonsi's early childhood. Fonsi's childhood was relatively average for kids his age, beginning to dream about becoming a member of Menudo, arguably Latin America's most famous boy band in history, around the time he was ten years old. <a href=""https://www.last.fm/music/Luis+Fonsi"">Read more on Last.fm</a>",1079790,12113893,David Bisbal
Hailee Steinfeld,"Hailee Steinfeld (December 11, 1996) is an American actress, model, and singer. She is known for her portrayal of Mattie Ross in the 2010 film True Grit. She also played Petra Arkanian in the 2013 sci-fi film Ender's Game. She portrayed Juliet Capulet in the 2013 film adaptation of William Shakespeare's romantic tragedy Romeo & Juliet, Zooey Renner in the 2014 crime film 3 Days to Kill, and Violet in Begin Again. In 2015, she played Emily Junk in the sequel Pitch Perfect 2. <a href=""https://www.last.fm/music/Hailee+Steinfeld"">Read more on Last.fm</a>",1042174,21444208,Daya
Pomplamoose,"Pioneering the style of ""videosongs"" on popular video-sharing sites such as YouTube, Pomplamoose is a San Francisco-based indie music and indie jazz duo consisting of multi-instrumentalists Jack Conte and Nataly Dawn. Starting their online presence in the summer of 2008 and naming themselves after a derivation on the French word pamplemousse, meaning ""grapefruit"", Pomplamoose has garnered a strong and significant fan following ever since. They are known for their rich and brilliant layering of a multitude of instruments <a href=""https://www.last.fm/music/Pomplamoose"">Read more on Last.fm</a>",452085,7366931,Nataly Dawn
Train to Mars," <a href=""https://www.last.fm/music/Train+to+Mars"">Read more on Last.fm</a>",5108,23207,TommyMuzzic
Wayword," <a href=""https://www.last.fm/music/Wayword"">Read more on Last.fm</a>",3401,20654,Witchin Alleys
The Revivalists,"The Revivalists is an American rock band formed in New Orleans, Louisiana, in 2007. The 7-piece band consists of Ed Williams (pedal steel guitar, guitar), David Shaw (lead vocals), Zack Feinberg (guitar), Rob Ingraham (saxophone), George Gekas (bass guitar), Andrew Campanelli (drums, percussion), and Michael Girardot (keyboards, trumpet). The group's sound has been described as ""a Crescent City-rhythm spin on jam-band jubilee.""

Since forming in 2007 <a href=""https://www.last.fm/music/The+Revivalists"">Read more on Last.fm</a>",281531,3565112,Nathaniel Rateliff & the Night Sweats
Hedley,"Hedley was a Canadian pop rock group that originated in Abbotsford, British Columbia, originally formed in 2003. They were named after the unincorporated community of Hedley, British Columbia, a name chosen after members heard that it was for sale for $346,000. After lead singer Jacob Hoggard placed third on the second season of Canadian Idol in 2004, the group signed with Universal Music Canada and released their self-titled debut studio album the following year. <a href=""https://www.last.fm/music/Hedley"">Read more on Last.fm</a>",188434,4302105,Down with Webster
Jonas Brothers,"The Jonas Brothers are an American pop rock band. Formed in 2005, they gained popularity from the Disney Channel children's television network and consists of three brothers from Wyckoff, New Jersey; Kevin Jonas, Joe Jonas and Nick Jonas. 

In the summer of 2008, they starred in the Disney Channel Original Movie Camp Rock and its sequel, Camp Rock 2: The Final Jam. They also starred as Kevin, Joe, and Nick Lucas, the band JONAS, in their own Disney Channel series JONAS, which was later re-branded for its second season as Jonas L. <a href=""https://www.last.fm/music/Jonas+Brothers"">Read more on Last.fm</a>",1711409,48687335,Joe Jonas
Synth Poppers," <a href=""https://www.last.fm/music/Synth+Poppers"">Read more on Last.fm</a>",2421,7486,Chilo Escobedo
Ava Watson," <a href=""https://www.last.fm/music/Ava+Watson"">Read more on Last.fm</a>",263,1114,Clarice Morris
Chach,"Chach is a Texas-based rapper and producer. He is a member of both Bloodhounds and Goonncity. <a href=""https://www.last.fm/music/Chach"">Read more on Last.fm</a>",13435,179511,Bloodhounds
Selena Gomez,"Selena Marie Gomez (born July 22, 1992 in Grand Prairie, TX) is an American singer, actress and film producer. Gomez began her acting career on the children's television series Barney & Friends (2002–2004). As a teenager, she rose to prominence for starring as Alex Russo on the Disney Channel television series Wizards of Waverly Place (2007–2012). Alongside her television career, Gomez appeared in the films Another Cinderella Story (2008), Princess Protection Program (2009) <a href=""https://www.last.fm/music/Selena+Gomez"">Read more on Last.fm</a>",2416309,150245842,Selena Gomez & the Scene
dereck d.a.c.," <a href=""https://www.last.fm/music/dereck+d.a.c."">Read more on Last.fm</a>",1753,7905,Para Fiction
Niall Horan,"Niall James Horan (born 13 September 1993) is an Irish singer-songwriter. He rose to prominence as a member of the boy band  One Direction, formed in 2010 on the singing competition The X Factor. The group released five albums and went on to become one of the best-selling boy bands of all time.

Following the band's hiatus in 2016, Horan signed a recording deal as a solo artist with Capitol Records and has since released three albums: Flicker (2017) <a href=""https://www.last.fm/music/Niall+Horan"">Read more on Last.fm</a>",1089993,54302937,Louis Tomlinson
Remixed Factory," <a href=""https://www.last.fm/music/Remixed+Factory"">Read more on Last.fm</a>",3556,20717,remix kings
Pierre Colin,"Pierre Colin (fl. 1539–1569) was a French composer active at the Cathedral of Autin between about 1539 and 1569, as maistre des enfants and organist. Chiefly a composer of sacred music, seven chansons are ascribed to him in the publications of Attaingnant and Du Chemin. Text of “Comment, mon cueur”apparently from G. d’Aurigny’s Tuteur d’amour of 1546. William C. Lengefeld, “Colin, Pierre,” New Grove 2, VI, 106-07. <a href=""https://www.last.fm/music/Pierre+Colin"">Read more on Last.fm</a>",24,84,Eustorg de Beaulieu
Libby Quinn," <a href=""https://www.last.fm/music/Libby+Quinn"">Read more on Last.fm</a>",380,2534,Touchdown Jesus
Login,"Lazar boamelle <a href=""https://www.last.fm/music/Login"">Read more on Last.fm</a>",19451,342667,50landing
Billie Eilish,"Billie Eilish Pirate Baird O'Connell (born December 18, 2001), known professionally as Billie Eilish, is a Grammy and Academy Award-winning American singer and songwriter signed to Darkroom/Interscope Records. Born and raised in Los Angeles, Eilish grew up in a household of actors and musicians and was homeschooled along with her brother Finneas O'Connell. At the age of eight, she joined the Los Angeles Children's Choir, developing the soulful vocals that would later appear on her early singles. <a href=""https://www.last.fm/music/Billie+Eilish"">Read more on Last.fm</a>",3232185,525464972,FINNEAS
Mabel,"Mabel Alabama Pearl McVey (born on 19 February 1996 in Málaga, Spain) is a British singer and songwriter. She is the daughter of Swedish hit singer Neneh Cherry and British hit producer Cameron McVey. At age fifteen, Mabel enrolled at the Stockholm music school Rytmus Musikergymnasiet, a music high school, where she took a three-year course in songwriting, production and music theory.

Mabel released her debut single ""Know Me Better"" in July 2015, which caught the attention of BBC Radio 1 DJ Annie Mac, who made the song her Tune of the Week. <a href=""https://www.last.fm/music/Mabel"">Read more on Last.fm</a>",616300,11636962,Rita Ora
Computer Graphics," <a href=""https://www.last.fm/music/Computer+Graphics"">Read more on Last.fm</a>",7055,65069,Rad Machine
Made famous by Ke$ha," <a href=""https://www.last.fm/music/Made+famous+by+Ke$ha"">Read more on Last.fm</a>",151,388,Made famous by Britney Spears
Jeremy Zucker,"Jeremy Zucker (born March 3, 1996) is an American singer-songwriter best known for his song ""Comethru"", which has accumulated over 200 million streams on Spotify, as well as ""All the Kids Are Depressed"". In 2015, his song titled ""'Bout It"", featuring Daniel James & Benjamin O, was met with some commercial success and garnered millions of streams across SoundCloud and Spotify. Zucker has cited Jon Bellion, Blackbear, Eden, Bon Iver and Wet as some of his musical influences. <a href=""https://www.last.fm/music/Jeremy+Zucker"">Read more on Last.fm</a>",878154,34894845,Chelsea Cutler
Lucas & Steve,"Lucas & Steve is a dutch future/deep house music band comprising of members Lucas de Wert and Steven Jansen, originally from Maastricht (in the Limburg province).

In December 2014, the band was signed to Spinnin' Deep (a Spinnin' Records sub-label). <a href=""https://www.last.fm/music/Lucas+&+Steve"">Read more on Last.fm</a>",234706,2914600,Mike Williams
Avenue Beat,"Avenue Beat is an American girl group from Quincy, Illinois, composed of members Sami Bearden, Savana Santos and Sam Backoff. Backoff and Santos were friends growing up and met Bearden at a theater camp in high school; the trio then began traveling back and forth to Nashville where they are now based. The group is signed to The Valory Music Co. and Tape Room Records.

Avenue Beat debuted with their self-titled EP released on July 26, 2019, with ""Ruin That for Me"" acting as the lead single. <a href=""https://www.last.fm/music/Avenue+Beat"">Read more on Last.fm</a>",104975,858084,Leyla Blue
Universal Production Music," <a href=""https://www.last.fm/music/Universal+Production+Music"">Read more on Last.fm</a>",25504,146594,Damon Baxter
Lil Skeet," <a href=""https://www.last.fm/music/Lil+Skeet"">Read more on Last.fm</a>",4141,17732,Yung Chainz
Lilly Oxford," <a href=""https://www.last.fm/music/Lilly+Oxford"">Read more on Last.fm</a>",3386,11902,James Major
The Jagged Edges," <a href=""https://www.last.fm/music/The+Jagged+Edges"">Read more on Last.fm</a>",3432,11632,Chelsea Lee Greenwood
Urban Sound Collective," <a href=""https://www.last.fm/music/Urban+Sound+Collective"">Read more on Last.fm</a>",5726,22347,Jim Eyes
late night drive home,"late night drive home is an indie rock band from El Paso, Texas consisting of lead singer Andre Portillo, guitarist Juan ""Ockz"" Vargas, bassist Freddy Baca, and drummer Brian Dolan. Their music captures everything from the complexity of teenage angst to the beauty of youthful joy. With heartfelt lyrics and a gritty sound, late night drive home brings a refreshing presence into the indie rock scene.

The band began in 2019 as a fun project between Ockz and Andre. <a href=""https://www.last.fm/music/late+night+drive+home"">Read more on Last.fm</a>",359823,6524039,Mind’s Eye
Grouplove,"Grouplove is an indie pop band which formed in 2009 in Los Angeles, California, United States. The band consists of Christian Zucconi (vocals, guitar), Hannah Hooper (vocals, keyboards), Andrew Wessen (vocals, guitar), Sean Gadd (bass, vocals), and Ryan Rabin (drums). The band released their debut album, Never Trust a Happy Song, in September 2011, which was followed by Spreading Rumours, released September 2013. Both albums were produced by the band's drummer Ryan Rabin, who is the son of former Yes guitarist and film composer Trevor Rabin. <a href=""https://www.last.fm/music/Grouplove"">Read more on Last.fm</a>",1864050,32075231,Cold War Kids
Material Girls," <a href=""https://www.last.fm/music/Material+Girls"">Read more on Last.fm</a>",1059,6619,Warm Bodies
Le Monkey," <a href=""https://www.last.fm/music/Le+Monkey"">Read more on Last.fm</a>",223,1344,Linctus
Jenna Raine,"Jenna Raine Simmons (born February 17, 2004), also known as Jenna Raine, is a singer-songwriter from Westlake, Texas, and former member of the girl group L2M. Her early musical influences included Ed Sheeran, Taylor Swift, and gospel music. Her first single, ""Us,"" was released in 2018, and her first EP, ""Nen,"" followed in January 2019. Later that year, she toured with Max & Harvey and In Real Life before releasing her second EP, ""Be Like You,"" in November. <a href=""https://www.last.fm/music/Jenna+Raine"">Read more on Last.fm</a>",175400,1573205,Dylan Conrique
Sofía Reyes,"Sofia Reyes is a Mexican singer and songwriter who has been nominated twice to the Latin American Music Awards, MTV Europe Music Awards, Premios Juventud and Latin GRAMMYs among many others. She has amassed nearly one billion views on YouTube and two billion global streams with hits including 1,2,3 with Jason Derulo & De La Ghetto with more than 461 million streams and R.I.P featuring Rita Ora and Anitta, with more than 190 million streams. Chosen <a href=""https://www.last.fm/music/Sof%C3%ADa+Reyes"">Read more on Last.fm</a>",210292,2029978,Sofia Reyes
Elektronomia,"Elektronomia (born 1997 in Finland) is a Finnish music producer that creates dance and electronic music. He is one of the youngest music producers who was very successful as a nineteen-year-old. He is best known as the author of the hit ""Sky High"". He is also known for his collaboration with the British label NoCopyrightSounds. Apart from songs, he also creates remixes.

History
He started his musical career in 2015 as Elektronomia. But actually he really started his music career since 2012 as Electric Signals"" <a href=""https://www.last.fm/music/Elektronomia"">Read more on Last.fm</a>",79418,1023531,Jim Yosef
Gwen Stefani,"Gwen Renée Stefani  (born October 3, 1969 in Fullerton, CA) is an American singer-songwriter and fashion designer. Since 1986 she has fronted the rock band No Doubt, whose 1995 release Tragic Kingdom spawned the singles Just a Girl, Spiderwebs, and Don't Speak and propelled them into stardom with sales of 16 million copies worldwide. 

In 2004, Stefani released her first solo album Love. Angel. Music. Baby. The album featured several collaborations with producers and other artists <a href=""https://www.last.fm/music/Gwen+Stefani"">Read more on Last.fm</a>",3551417,60833172,No Doubt
Sam Smith,"Samuel Frederick Smith (born 19 May 1992) is an English singer and songwriter. They rose to prominence in October 2012 after being featured on Disclosure's breakthrough single ""Latch"", which peaked at number eleven on the UK Singles Chart. Smith was subsequently featured on Naughty Boy's ""La La La"", which became a number one single in May 2013. In December 2013, they were nominated for the 2014 Brit Critics' Choice Award and the BBC's Sound of 2014 poll, winning both. <a href=""https://www.last.fm/music/Sam+Smith"">Read more on Last.fm</a>",2565781,92550560,Jessie J
Lizzo,"Melissa Jefferson (born April 27, 1988 in Detroit, Michigan, U.S.), known professionally as Lizzo, is an American rapper and singer. She is a founding member of indie hip hop groups The Chalice, Grrrl Prty, The Clerb, Ellypseas, and Absynthe. Her debut album, Lizzobangers, was released in 2013. In 2015, she released her sophomore album, Big Grrrl Small World.

Born in Detroit in the late 80’s, Lizzo spent much of her formative years in the church <a href=""https://www.last.fm/music/Lizzo"">Read more on Last.fm</a>",1462845,47161820,Chlöe
James HYPE,"James Hype (born 1989) is an English DJ, producer and remix artist from Liverpool.[1][2]

He is best known for his single ""More Than Friends"", released by Warner Music on 7 July 2017. The single reached number 8 in the UK Top 40[3] and number 1 in the UK dance singles chart.[4]

Before chart success, James made his name producing remixes for international artists including OT Genesis and Clean Bandit[5] He is also a DJ ambassador for the equipment manufacturer Pioneer DJ featuring in their online videos.[6] <a href=""https://www.last.fm/music/James+HYPE"">Read more on Last.fm</a>",449098,4870131,
Sassydee," <a href=""https://www.last.fm/music/Sassydee"">Read more on Last.fm</a>",13330,58697,alegra
Freakin Genius," <a href=""https://www.last.fm/music/Freakin+Genius"">Read more on Last.fm</a>",119,343,Heartbits
Fern Murphy," <a href=""https://www.last.fm/music/Fern+Murphy"">Read more on Last.fm</a>",1524,9639,Sungaze
Cpektir," <a href=""https://www.last.fm/music/Cpektir"">Read more on Last.fm</a>",677,6050,Sunwarper
Ed Askew,"Ed Askew (born Edward C. Askew in Stamford, Connecticut, in 1940) is an American singer-songwriter and painter who first recorded in 1968. He collaborated with Sharon Van Etten on his 2013 album For the World.

Askew is known for his album in the original ESP Disk’s vague rock/folk/freak series, issued eponymously and since reissued as Ask The Unicorn. 

Years later, thanks to detective work by Clint Simonson of the De Stijl Records imprint, it <a href=""https://www.last.fm/music/Ed+Askew"">Read more on Last.fm</a>",35577,240377,Judee Sill
Harms,"Metalcore/sludge band from Lappeenranta, Finland.

https://lnk.to/HARMS <a href=""https://www.last.fm/music/Harms"">Read more on Last.fm</a>",2599,20562,Henrik!
POP ETC,"POP ETC is an American indie band from Berkeley, California. The band was formerly known as The Morning Benders. 

As The Morning Benders the band released a number of EPs and two full-length albums: Talking Through Tin Cans (2008) and Big Echo (2010). 

On March 25, 2012, the band posted on Facebook and Twitter that the band's name would be changed to POP ETC. Their first album under the new name is the self-titled POP ETC (2012).

The band consists of Julian Harmon, Tim Or, Jonathan Chu and Christopher Chu.

Website: www.popetcetera.com <a href=""https://www.last.fm/music/POP+ETC"">Read more on Last.fm</a>",128021,885979,Imperial Mammoth
David Guetta,"Pierre David Guetta is a French DJ and music producer. He has sold over 10 million albums and 65 million singles globally, with more than 14 billion streams. In 2011, 2020, and 2021, Guetta was voted the number one DJ in the DJ Mag Top 100 DJs poll. In 2013, Billboard crowned ""When Love Takes Over"" as the number-one dance-pop collaboration of all time, with singer Kelly Rowland.

He released his first album, Just a Little More Love, in 2002. Later, he released Guetta Blaster (2004) and Pop Life (2007). <a href=""https://www.last.fm/music/David+Guetta"">Read more on Last.fm</a>",4511001,151470921,Calvin Harris
208," <a href=""https://www.last.fm/music/+noredirect/208"">Read more on Last.fm</a>",711,8085,
Creek," <a href=""https://www.last.fm/music/Creek"">Read more on Last.fm</a>",2768,24207,Ghostt
The Chainsmokers,"A production duo featuring Andrew Taggart and Alex Pall, the Chainsmokers mix indie, dance, and pop into a chart-topping sound that spawned hits like ""Roses,"" ""Closer,"" and ""Don't Let Me Down."" Pall and Taggart first made a name for themselves by creating remixes of their favorite indie bands that garnered tens of millions of streams. The duo released its official debut single, ""#Selfie,"" which celebrated and skewered 2010s narcissism, in January 2014. <a href=""https://www.last.fm/music/The+Chainsmokers"">Read more on Last.fm</a>",2153381,65267736,Jonas Blue
Moxie Raia," <a href=""https://www.last.fm/music/Moxie+Raia"">Read more on Last.fm</a>",38350,191590,Rozzi Crane
Juice WRLD,"Jarad Anthony Higgins (born December 2nd, 1998; died December 8th, 2019), known professionally as Juice WRLD, was an American hip-hop musician from Chicago, Illinois. He was primarily known for his breakout hits, ""All Girls Are The Same"" and ""Lucid Dreams"", the latter of which peaked at number #2 on the Billboard Hot 100. The album enjoyed positive critical reception, and contained three other singles: ""Armed and Dangerous"", ""Lean Wit Me"" and ""Wasted (feat. <a href=""https://www.last.fm/music/Juice+WRLD"">Read more on Last.fm</a>",1870107,363843635,Trippie Redd
East End Brothers," <a href=""https://www.last.fm/music/East+End+Brothers"">Read more on Last.fm</a>",1711,4736,Countdown Singers
Gp.,"gP. (known as Ghost Parade) is a ‘futuresexrock’ band from San Francisco, CA who’s been paving the way with their new blend of sounds. Having received album press nationally (Alt Press, Idobi Radio, MySpace, etc) and internationally (RockSound), gP. has been on the road supporting their new release “Destroy, So as to Build”, making new fans and friends everywhere they’ve performed.  <a href=""https://www.last.fm/music/Gp."">Read more on Last.fm</a>",15076,102339,New Language
Tough Rhymes," <a href=""https://www.last.fm/music/Tough+Rhymes"">Read more on Last.fm</a>",6918,28307,Platinum Deluxe
Today's Hits!," <a href=""https://www.last.fm/music/Today%27s+Hits%21"">Read more on Last.fm</a>",724,3342,Molly Shiveley
,,,,
Anne-Marie,"Essex, England-born Anne-Marie Nicholson was no stranger to performing by the time her debut EP dropped in 2015, having shared the stage as a 12-year-old with none other than Jessie J in a West End production of Whistle Down the Wind. She also auditioned for Les Misérables without telling her parents, and was offered a part. It was a risk that paid off, as it served to open her parents' eyes to her singing ability. Aside from West End commitments <a href=""https://www.last.fm/music/Anne-Marie"">Read more on Last.fm</a>",976051,17094751,Rita Ora
Ellie Goulding,"Ellie Goulding (born Elena Jane Goulding, 30 December 1986 in Hereford, England) is an English singer-songwriter. Having caught the public's attention in 2010 with her singles ""Starry Eyed"" and ""Guns and Horses,"" British vocalist Ellie Goulding quickly rose to the top of the charts with her infectious electronic pop sound. Although she started out writing songs in a folk-inflected style, she eventually grew into a more electronic-influenced artist, touching upon dance music and ambient synth pop. <a href=""https://www.last.fm/music/Ellie+Goulding"">Read more on Last.fm</a>",3212556,121939927,Rita Ora
Room 201," <a href=""https://www.last.fm/music/Room+201"">Read more on Last.fm</a>",139,1498,Lil Wiz
Aaaron," <a href=""https://www.last.fm/music/Aaaron"">Read more on Last.fm</a>",11430,40650,INVŌKER
Twenty One Pilots,"Twenty One Pilots (stylized in all lowercase or as twenty øne piløts) is an American musical duo from Columbus, Ohio. Initially a band, the group was formed in 2009 by lead vocalist Tyler Joseph along with Nick Thomas and Chris Salih, who both left in 2011. Since their departure, the line-up has consisted of Joseph and drummer Josh Dun. The duo is best known for their singles ""Stressed Out"", ""Ride"", and ""Heathens"". The group received a Grammy Award for Best Pop Duo/Group Performance at the 59th Annual Grammy Awards for ""Stressed Out"". <a href=""https://www.last.fm/music/Twenty+One+Pilots"">Read more on Last.fm</a>",2485790,242169763,
3OH!3,"3OH!3 is an American electronica group from Boulder, Colorado, named after the 303 area code which covers Boulder, Aurora and the Denver metropolitan area. Formed in 2004, Sean Foreman and Nathaniel Motte were inspired by the hip-hop electronic scene and Foreman invited Motte to mix some beats and hang out with him. They released their self-titled debut album in 2007, but it was not a commercial success. Their second album, Want, was released in July <a href=""https://www.last.fm/music/3OH%213"">Read more on Last.fm</a>",1553940,38897410,Breathe Carolina
Piano Dreamers," <a href=""https://www.last.fm/music/Piano+Dreamers"">Read more on Last.fm</a>",66771,842287,Piano Tribute Players
Chelsea Locklear," <a href=""https://www.last.fm/music/Chelsea+Locklear"">Read more on Last.fm</a>",113,402,Wyld
Faith Healer,"Long before Jessica Jalbert began recording under the solo moniker Faith Healer, she fostered a tight collaborative friendship with fellow Edmonton-bred polymath Renny Wilson. They’ve made boppy garage rock in Tee-Tahs, kicked up a racket in Punk Explosion, and even played in a scattering of cover bands. In 2011, Wilson was a key contributor to Jalbert’s solo album Brother Loyola.

So when Jalbert set about creating her new solo album under the name Faith Healer <a href=""https://www.last.fm/music/Faith+Healer"">Read more on Last.fm</a>",14692,130495,EZTV
Moderns,"There are several bands called The Moderns or Moderns.

1. Moderns (also known as 'The Moderns') was a mod revival band from Sweden that existed from 1979 to 1981. It was made up of three high school friends that had previously served in the british invasion cover band Buddyboys. They self-released an EP, ""Got to Have Pop"", in January 1979. They also released their final 45 ""Ready for the 80s"" in 1980 and-- after a successful tour in the UK-- their only LP ""Tro, Hopp & Fruktan"" in 1981. <a href=""https://www.last.fm/music/Moderns"">Read more on Last.fm</a>",33038,309433,Dream Shore
MKX," <a href=""https://www.last.fm/music/MKX"">Read more on Last.fm</a>",5286,32121,John Duff
