Artista,Biografia,Listeners,Playcount,Artistas Similares
Mother Mother,"Mother Mother is an indie rock band which formed in Quadra Island, British Columbia, Canada in 2005. The band consists of Ryan Guldemond (vocals, guitar), Molly Guldemond (vocals, keyboards), Jasmin Parkin (keyboards, vocals), Jeremy Page (bass) and Ali Saidat (drums). So far they have released eight albums: Touch Up (2007), O My Heart (2008), Eureka (2011), The Sticks (2012), Very Good Bad Thing (2015),  No Culture (2017), Dance And Cry (2018), and Inside (2021). <a href=""https://www.last.fm/music/Mother+Mother"">Read more on Last.fm</a>",1446809,70378684,Fish in a Birdcage
Softspoken,"Formed in December 2015, Kentucky rock/hard rock/post-hardcore band Softspoken is comprised of 5 members: original members Chris Wethington and Billy Zimpelman, Sam Scheuer, Nick Sits and Austin Armstrong. <a href=""https://www.last.fm/music/Softspoken"">Read more on Last.fm</a>",18533,133042,Dead Lakes
Vessels,"There are two bands that go by the name Vessels.

1. Vessels is a post-rock band from Leeds, UK, formed in September 2005. In 2006 the band self-released a five track eponymous EP, and played many gigs, including the unsigned stage at Leeds Festival as one of the six winners of the Futuresound competition.

On 5 March 2007, the band released a limited 7"" single (Yuki/Forever the Optimist) through Cuckundoo Records, and have been tipped by BBC Radio One as one of the hottest new bands in the country. <a href=""https://www.last.fm/music/Vessels"">Read more on Last.fm</a>",142684,2021995,Three Trapped Tigers
Silent Planet,"Silent Planet is an American metalcore band from Los Angeles, California, formed in 2009. Their name is a nod to C. S. Lewis' science-fiction novel Out of the Silent Planet. The group currently consists of vocalist Garrett Russell, guitarist Mitchell Stark, bassist Thomas Freckleton and drummer Alex Camarena.  The band is currently signed to Solid State Records, and have recorded a total of two EPs and four full-length albums to date: The Night God Slept (2014), Everything Was Sound (2016), When The End Began (2018), and Iridescent (2021). <a href=""https://www.last.fm/music/Silent+Planet"">Read more on Last.fm</a>",110838,7068090,Invent Animate
Collide,"There are three bands using this name: a Californian electrogoth/industrial rock band, a Latvian thrash metal band and the band that  Canadian artists Tara S’Appart (Elevator) and Ron Bates (Orange Glass) were in during the early 90s.

COLLIDE: The Electrogoth/Industrial Rock Band

An Electrogoth/Industrial Rock band founded in the early nineties, in Los Angeles. The name comes from the collision of musical styles – ethereal vocals provided by kaRIN, industrial music provided by Statik. <a href=""https://www.last.fm/music/Collide"">Read more on Last.fm</a>",146647,3028266,Ego Likeness
Levels,"Formed in the latter months of 2015, founding members, drummer Dalton Kennerly, and guitarist Rob Mathews, began writing what would eventually become the Exist EP for the band and creating a solid foundation for their music. Soon after, both guitarist Jager Felice and original vocalist Jake Sanders were brought onto the project. Levels originated in Conway, Arkansas where Kennerly, Mathews, Felice, and Sanders were all attending college. With close proximity and ease of collaboration the band began to advance quickly towards its goals. <a href=""https://www.last.fm/music/Levels"">Read more on Last.fm</a>",21366,132833,AVRALIZE
A Story In Blood," <a href=""https://www.last.fm/music/A+Story+In+Blood"">Read more on Last.fm</a>",433,4961,Scotty Vanity
Thirty Seconds to Mars,"Thirty Seconds to Mars (commonly stylized as 30 Seconds to Mars) is an American Alternative Rock band, Founded in 1998 in Los Angeles, California, United States by Jared Leto and his brother, Shannon, Thirty Seconds to Mars initially began as a small family project. Matt Wachter later joined the band as bassist and keyboard player. After working with a number of guitarists (including Kevin Drake and Solon Bixler), the band auditioned Tomo Miličević to complete the band's official roster. <a href=""https://www.last.fm/music/+noredirect/Thirty+Seconds+to+Mars"">Read more on Last.fm</a>",796272,16301990,
Elitist,"1. an American progressive metalcore band from Los Angeles, California, signed to Equal Vision Records. They have recorded three EP's and one full-length album to date, the most recent release being Between the Balance, released on July 30, 2013.

Chris Balay - Vocals
Julian Rodriguez - Guitar
Brian McGraw - Bass
Ben Kazenoff - Drums

2. Sludge/crust band from Portland, Oregon. (Changed name to Bastard Feast in 2013)

3. Avant-garde death metal band from Copenhagen, Denmark. <a href=""https://www.last.fm/music/Elitist"">Read more on Last.fm</a>",46855,936424,It Prevails
Rainbow Kitten Surprise,"Rainbow Kitten Surprise and all five of its members hail from the mountains of Boone, North Carolina. With catchy, yet deep lyrical meaning, beautifully designed bass lines, and melodic guitar riffs, their unique sound will keep you humming their tunes all day long. The Alternative/Indie-Pop band takes influence from great artists like Modest Mouse, Lana Del Rey, and Kings of Leon.

RKS was formed in early 2013 when the first two members, Ela Melo and Darrick ""Bozzy"" Keller, decided to begin writing and composing music together. <a href=""https://www.last.fm/music/Rainbow+Kitten+Surprise"">Read more on Last.fm</a>",779757,27765200,Matt Maeson
Shinedown,"Shinedown is a Hard Rock band from Jacksonville, Florida. Shinedown was formed in early 2002 by Brent Smith, Jasin Todd, Brad Stewart, and Barry Kerch. They have released seven albums on Atlantic Records: ""Leave a Whisper"" (2003),""Us and Them"" (2005), ""The Sound of Madness"" (2008), ""Amaryllis"" (2012), ""Threat to Survival"" (2015) , ""Attention Attention"" (2018) and 
""Planet Zero"" (2022). As of 2018, the band has had 23 Top 5 hits on Mainstream Rock radio, including 12 number one singles, and a Top 10 hit on the Hot 100 with ""Second Chance"". <a href=""https://www.last.fm/music/Shinedown"">Read more on Last.fm</a>",1525230,50757645,Theory of a Deadman
Klank,"More than one artist is called Klank.

1.
     Splicing the mosh pit and the dance floor, this wrecking machine originally from New York known as KLANK released their debut album ""Still Suffering"" on the Seattle-based Tooth & Nail Records in 1996. Breaking musical boundaries with a sound described as 'dancy, aggressive, electronically infused groove', KLANK spent 18 weeks on the CMJ Top 40 charts and their monster single ""Downside"" which was added to over 170 radio stations nationwide. <a href=""https://www.last.fm/music/Klank"">Read more on Last.fm</a>",13910,172007,Deprogrammed
All-American Rock Party," <a href=""https://www.last.fm/music/All-American+Rock+Party"">Read more on Last.fm</a>",1,1,
Fetch Tiger," <a href=""https://www.last.fm/music/Fetch+Tiger"">Read more on Last.fm</a>",10851,33496,They Owe Us
Eldest 11,"A little something dark. A little something different. All in the name of love, loss, pain and the ""little things""......
Band from: The Shadows, Savannah, GA 31406, USA / Label: BreakFaith / Genre: Industrial, Nu metal, Alt. metal <a href=""https://www.last.fm/music/Eldest+11"">Read more on Last.fm</a>",8406,376234,Saturate
We Built Atlantis!,"We Built Atlantis! was a post-hardcore band with electronic elements from Newcastle, New South Wales, Australia.

The band formed in 2009, the bands unique sound fuses post-hardcore, pop-punk and electronica to create a genre of their own that can be enjoyed by everyone. They released their EP in 2011 called Empty Cities. They came back and released a song in 2018 called Tidal Waves.

Members:
Daniel 'Jimmy' Hanson - Vocals
Dan - Guitar/Vocals
Jono - Guitar <a href=""https://www.last.fm/music/We+Built+Atlantis%21"">Read more on Last.fm</a>",2290,27085,Audrey Fights Back!
Last In Line,"There are at least two bands using the name Last in Line

1) Last in Line a WMHC band. Released 1 demo 2 7"" and 1 LP (gloom rec. deranged rec.) play pis off fast hardcore like   deep wound, negative approach.
other bands nowday: 
electric eyes 
out cold
guilt lust
 
2) Last in Line is a band founded by former Dio musicians Vivian Campbell (Def Leppard, Sweet Savage), Vinny Appice (Black Sabbath, Heaven & Hell), the late Jimmy Bain (Rainbow) and Claude Schnell (Glenn Hughes, Impellitteri) with singer Andrew Freeman (Hurricane, Lynch Mob). <a href=""https://www.last.fm/music/Last+In+Line"">Read more on Last.fm</a>",10319,126617,Black Star Riders
Robber's Roost," <a href=""https://www.last.fm/music/Robber%27s+Roost"">Read more on Last.fm</a>",3741,31854,King Strang
Jack's Mannequin,"Jack’s Mannequin started off as a side-project of Andrew McMahon, who is the vocalist, pianist and main songwriter of the band Something Corporate but has now become his main project. The band is based in Orange County, California. The name Jack’s Mannequin originated from one of McMahon’s songs called Dear Jack, which was written about a friend of his whose brother was diagnosed with childhood leukemia. Andrew himself was diagnosed with leukemia on June 1 <a href=""https://www.last.fm/music/Jack%27s+Mannequin"">Read more on Last.fm</a>",769532,27110731,Something Corporate
Fucked Up,"Fucked Up is a hardcore punk band from Toronto, Ontario, Canada.

The band formed and played their first shows in early 2001. The initial practicing lineup consisted of 10,000 Marbles (Guitar), Concentration Camp (Vocals), and Mustard Gas (Bass Guitar). Just prior to recording their demo tape, Concentration Camp moved to guitar and vocal duties were taken over by Pink Eyes (also known as Mr. Damian). Drums are played by Mr. Jo (also credited as G. Beat or J. Falco) and Young Governor was added as a third guitarist in 2007. <a href=""https://www.last.fm/music/Fucked+Up"">Read more on Last.fm</a>",250488,8201460,Chubby and The Gang
Disciple,"1. Christian hard rock outfit Disciple rose out of Knoxville, Tennessee, in the mid-'90s, eventually breaking out with their Dove Award-nominated second album, 1999's This Might Sting a Little Bit. Over the following decade, Disciple's heavy alt-metal style continued to earn fans thanks to popular albums like Scars Remain and Southern Hospitality. By the 2010s, they'd also established themselves as a consistent crossover act, extending beyond the <a href=""https://www.last.fm/music/Disciple"">Read more on Last.fm</a>",210111,3706763,Seventh Day Slumber
Rise Against,"Rise Against is an American punk rock band from Chicago, formed in 1999. The group's current line-up comprises vocalist/rhythm guitarist Tim McIlrath, lead guitarist Zach Blair, bassist Joe Principe and drummer Brandon Barnes. Rooted in hardcore punk and melodic hardcore, Rise Against's music emphasizes melody, catchy hooks, an aggressive sound and playstyle, and rapid tempos. Lyrically, the band is known for their outspoken social commentary, covering a wide range of topics such as political injustice <a href=""https://www.last.fm/music/Rise+Against"">Read more on Last.fm</a>",2538906,171935165,Billy Talent
Megosh,"Megosh, are an Alternative / Progressive Rock band signed to Revival Recordings, and hailing from Baltimore, MD. They are an all original band with alluring harmonies, and driving riffs. <a href=""https://www.last.fm/music/Megosh"">Read more on Last.fm</a>",20801,254228,A Lot Like Birds
Black Sites,"1)  Black Sites is a Hamburg electro act. Members are F#x and Helena Hauff.

2) Black Sites is a progressive metal band from Chicago, IL. <a href=""https://www.last.fm/music/Black+Sites"">Read more on Last.fm</a>",6011,77812,Lör
MISSIO,"Matthew Brue. 

Missio: (miss-ee-o) - Latin for ""mission."" Inspired by the words ""All are from the dust, and to the dust all return,"" Missio seeks purity in broken things through minimalistic songwriting. 

The art of creating has become something that continues to show him that beauty and purity are found in all aspects of life. In times of emotional distress, he write songs. In times of invigorating happiness, he write songs. There has become an <a href=""https://www.last.fm/music/MISSIO"">Read more on Last.fm</a>",394469,8125109,8 Graves
Harms,"Metalcore/sludge band from Lappeenranta, Finland.

https://lnk.to/HARMS <a href=""https://www.last.fm/music/Harms"">Read more on Last.fm</a>",2599,20562,Henrik!
My Epic,"[From myepic.net]
The story that is My Epic has been in the works for several years. The whole process started in 1998 when Aaron, Jesse, and Matt first started playing together in what quickly became their first band, The Right Wing Conspiracy, later known as Shaddai. Through their experiences together, the five boys in Shaddai grew as musicians and as a band, and by the summer of 2004, after playing shows ranging from their home town of Fredericksburg <a href=""https://www.last.fm/music/My+Epic"">Read more on Last.fm</a>",25232,700944,House of Heroes
Colossus,"There are at least 13 artists under this name:

1. Colossus is an Oakland-based hip-hop collective from California led by Charlie Tate. The group is signed to OM Records and has released one album, West Oaktown, as well as an album of remixes.

2. The Stoner/Heavy Metal band from Vicksburg, Mississippi, whom formed in 2003, and self-released a Demo. ""Green Earth"" is a song by this band.

3. A London-based band taking influences from blues rock, hip-hop, grunge, metal and ripped up beats. <a href=""https://www.last.fm/music/Colossus"">Read more on Last.fm</a>",55084,427290,Impending Doom
Archetypes Collide,"Arizona quintet Archetypes Collide — Kyle (vocals), Tyler (drums), Brandon (guitar), Jared (guitar), and Ky (bass) — have been grinding and building a name for themselves since 2014. They've released two EPs, a handful of singles and covers, and set out on tour to get their road legs under them as live performers. Archetypes Collide eventually captured the attention of Beartooth's Oshie Bichar, who began working with the band in the studio and helping to shape their sound. <a href=""https://www.last.fm/music/Archetypes+Collide"">Read more on Last.fm</a>",20206,203039,Awake at Last
Glass Houses,"Glass Houses is an Electronic project fronted by Nathan Edwards, and was formed in 2014. After leaving behind his previous project Catering To Cowards, Nathan was inspired by various types of music, from 90's grunge and Alternative Rock to Hip Hop and Pop. 

Glass Houses released two EPs on July 7th 2015, both completely free. The first EP, Closed Circuit, was an instrumental project inspired by The Twilight Zone. The second EP, Remixes Vol. 1: Coronary <a href=""https://www.last.fm/music/Glass+Houses"">Read more on Last.fm</a>",5823,39952,Deadships
Year Of The Locust,"100,000 miles on the road. 4 years. We’re just getting started. 
New York’s Year of the Locust is doing things the old fashioned way. Rather than relying on false accolades and manufactured hype, the band has taken their furious live show and stellar songwriting to the masses directly. Extensive touring throughout the country has endeared the band to fans and peers alike. Their new single, “Stay Alive,” is a redemption song; ‘when you're thinking of giving up. <a href=""https://www.last.fm/music/Year+Of+The+Locust"">Read more on Last.fm</a>",256,4555,Mick Blankenship
BabyCorpse,"FKA Kamasutra 9G (?) <a href=""https://www.last.fm/music/BabyCorpse"">Read more on Last.fm</a>",750,10020,LUCYFXR
Soil,"There is more than one artist with this name:

1) SOiL is a nu metal band from Chicago, formed in 1997 by ex-members of renowned death metal acts Broken Hope and Oppressor. After three efforts (the EP SOiL, the EP El Chupacabra and the first album Throttle Junkies), they gained international success with their album Scars. Their success was helped by singles such as Halo and Unreal, which bear their distinctive harsh but emotional and melodic sound. <a href=""https://www.last.fm/music/Soil"">Read more on Last.fm</a>",724490,14411548,Drowning Pool
Above The Broken,"Members:
Vinny Win - Vocals
Logan Cheshier - Vocals / Bass
Garret Dodgion - Guitar
Alex Christian - Guitar
Jakub Dodgion - Drums

Biography:
Above The Broken is a Post-Hardcore / Metalcore band from Portland, OR. We are a group of dedicated hardworking individuals who came from very distant places and very different backgrounds to create this band. Our music has many different elements to it including overall melodic, fun riffs, synth, massive build ups into heavy breakdowns, catchy chorus' and heavy, but catchy screaming. <a href=""https://www.last.fm/music/Above+The+Broken"">Read more on Last.fm</a>",9751,111411,
Mutemath,"Mutemath is an alternative rock band which formed in New Orleans, LA, United States in 2003. They consist of Paul Meany (vocals, Rhodes, keytar, keyboards, samples), Roy Mitchell-Cárdenas (bass, percussion), Darren King (drums, samples), and Todd Gummerman (guitar, keyboards, backing vocals). 

Since Mutemath released its first EP in late 2004 and hit the road in 2005, their musical style has transformed over the years. By the time of their 2006 self-titled debut <a href=""https://www.last.fm/music/Mutemath"">Read more on Last.fm</a>",586071,14467876,Paper Route
Salvation,"There are at least five bands called Salvation.

1. Salvation was a hardcore punk band from Pennsylvania, United States. Members went on to play in bands such as Night Sins, Anxiety Hammer, Latishia's Skull Drawing, Human Headstone, and Carnivorous Bells.

2. Salvation is one of the original Leeds based post-punk/goth bands. Formed in 1983, they released their first 12"" on Merciful Release, the Sisters of Mercy's label. Salvation went on to become regular visitors to the Indie Top 20 alongside their contemporaries: The Mission <a href=""https://www.last.fm/music/Salvation"">Read more on Last.fm</a>",14785,161684,Play Dead
Sea in the Sky,"Sea In The Sky is a progressive post-hardcore band from Redwood City/San Francisco Bay Area, California, United States.

The band was founded in July 2012. The band is known for hard hard hitting, groovy rhythms with tasty, soulful vocals and great leads.

Members:
Sam Kohl - Vocals
Rodney Dudum - Guitar
Cameron Stucky - Guitar
Johan Guerra - Bass
Daniel Larsen - Drums

Jakob Bray - Guitar

seainthesky.bandcamp.com
facebook.com/seaintheskymusic
twitter.com/seaintheskyca
instagram.com/seaintheskymusic <a href=""https://www.last.fm/music/Sea+in+the+Sky"">Read more on Last.fm</a>",44967,724140,
Bruised But Not Broken,"Started in Charlotte, North Carolina, Bruised But Not Broken is a group of devoted Christian individuals who love to use their talents for their Lord and Savior. Although the members are only 15 and 16 years old, they are hitting the scene with a unique blend of hard-hitting metalcore with a techno twist that is captivating crowds every show they play.


Hudson Hower (vocals, lyrics)
Matt Bentley (drums)
Stevie D (guitar)
Trevor Floyd (guitar)
Zac Johnson (bass)

http://www.facebook.com/bbnbband
 <a href=""https://www.last.fm/music/Bruised+But+Not+Broken"">Read more on Last.fm</a>",4377,58293,The Gift of Ghosts
Voices and Vessels,"Voices And Vessels was a 5 piece post-hardcore band formed in December of 2010 from Pittsburgh, Pennsylvania, United States. Their debut EP Destroyer was released in May 2011, a lot of shows were played and later on in 2012 they released their album Rebuilder.

Members:
Nick Dellamea - Vocals
Cody Cavanaugh - Guitar/Vocals
Zach Pishney - Guitar
Jon Budner - Bass
Art Brunazzi - Drums

Travis - Guitar (Left before Rebuilder in 2012, recorded the Destroyer EP) <a href=""https://www.last.fm/music/Voices+and+Vessels"">Read more on Last.fm</a>",3361,36046,Morgan's Accident
Theories,"facebook • • theories.us
Hometown: Seattle, WA
Booking Agent: Andrew Rice
Founded: 2011
Record Label: Metal Blade Records

Band
Rick • • Vocals
Joe • • Drums
Kush • • Bass 
Lee • • Guitar

About
""A death metal/grindcore band from Seattle, Washington. Although they only been around since 2011, they have made their presence known in the already grind-heavy Seattle scene. In the fall of 2013, Theories embarked on a west coast tour <a href=""https://www.last.fm/music/Theories"">Read more on Last.fm</a>",1505,18133,Noisem
Disturbed,"Disturbed is an American alternative metal/hard rock band from Chicago, Illinois, formed in 1994. The band includes vocalist David Draiman, bassist John Moyer, guitarist/keyboardist Dan Donegan, and drummer Mike Wengren. Former band members are vocalist Erich Awalt and bassist Steve Kmak.

The band has released six studio albums, five of which have consecutively debuted at number one on the Billboard 200. Disturbed went into hiatus in October 2011 <a href=""https://www.last.fm/music/Disturbed"">Read more on Last.fm</a>",3061758,136491771,Godsmack
Fall Out Boy,"Fall Out Boy are a pop punk band formed in 2001 in Glenview, Illinois after good friends Joe Trohman and Pete Wentz met high schooler Patrick Stump. Stump originally auditioned as a drummer, but soon became the lead singer. The following year, the band debuted with a self-released demo and followed it up with the May 28, 2002 release of Split EP, which featured Project Rocket, on Uprising Records. The group released a mini-LP, Evening Out With Your Girlfriend, also on Uprising Records, in 2003. <a href=""https://www.last.fm/music/Fall+Out+Boy"">Read more on Last.fm</a>",4174829,287047479,Patrick Stump
Twenty One Pilots,"Twenty One Pilots (stylized in all lowercase or as twenty øne piløts) is an American musical duo from Columbus, Ohio. Initially a band, the group was formed in 2009 by lead vocalist Tyler Joseph along with Nick Thomas and Chris Salih, who both left in 2011. Since their departure, the line-up has consisted of Joseph and drummer Josh Dun. The duo is best known for their singles ""Stressed Out"", ""Ride"", and ""Heathens"". The group received a Grammy Award for Best Pop Duo/Group Performance at the 59th Annual Grammy Awards for ""Stressed Out"". <a href=""https://www.last.fm/music/Twenty+One+Pilots"">Read more on Last.fm</a>",2485790,242169763,
Saint Motel,"Saint Motel (stylized as SAINT MOTEL) is an American indie pop band from Los Angeles whose music has been described as everything from ""dream pop"" to ""indie prog"". The band consists of A/J Jackson (lead vocals, guitar, piano), Aaron Sharp (lead guitar), Dak Lerdamornpong (bass), and Greg Erwin (drums). 

Their debut EP, ForPl, was released in 2009. The band's first full-length album, Voyeur, was released in 2012. 

Their second album, saintmotelevision, was released in 2016.  <a href=""https://www.last.fm/music/Saint+Motel"">Read more on Last.fm</a>",990555,19734698,The Happy Fits
Year of the Goat,"“They walk through the mist, to an ancient place, gathering for the King, to invoke his name, potion from the darkest well, opens for pagan souls, hear the angels of heaven wailing, as they call for the lord of darkness...”

The setting is one of archetypal horror: a gathering of evil entities celebrating the coming of their king in a secluded, rural place pregnant with age and surrounded by mystery, a picture audibly painted close to perfection by so many dark luminaries in the past – Pentagram, Black Sabbath, Black Widow, Coven... <a href=""https://www.last.fm/music/Year+of+the+Goat"">Read more on Last.fm</a>",40417,715676,The Devil's Blood
Catch the Rise," <a href=""https://www.last.fm/music/Catch+the+Rise"">Read more on Last.fm</a>",627,2354,bxdhxunt
Sandrider,"Sandrider is an unearthly loud and brutal RAWK band from Seattle, WA. The trio is comprised of Jon Weisnewski (Akimbo, Homo Eradicus, White Jazz) on guitar,  Jesse Roberts (Ruby Doe, Kid Congo) on bass and Nat Damm (Akimbo, Tight Bros From Way Back When, Automaton) on drums. 

They recorded their Self Titled debut with Matt Bayles at The Red Room in 2010.

www.facebook.com/sandriderseattle

 <a href=""https://www.last.fm/music/Sandrider"">Read more on Last.fm</a>",6361,103124,Hark
All Time Low,"All Time Low is an American pop punk band formed in Baltimore, Maryland, United States in 2003. When Alex Gaskarth (lead vocals, rhythm guitar, keyboards) was in middle school, he was moved from private school to public school, where he met Jack Barakat (lead guitar, backing vocals), and put the band together; later recruiting Rian Dawson (drums, percussion), and Zack Merrick (bass guitar, backing vocals). The band's name came from a line in the New Found Glory song Head On Collision. <a href=""https://www.last.fm/music/All+Time+Low"">Read more on Last.fm</a>",2082882,102548695,Simple Creatures
Fright Years," <a href=""https://www.last.fm/music/Fright+Years"">Read more on Last.fm</a>",2121,8947,dani mack
Glass Crown," <a href=""https://www.last.fm/music/Glass+Crown"">Read more on Last.fm</a>",6716,57008,"As Within, So Without"
Korn,"Korn (stylized as KoЯn, or occasionally KoRn) is an American nu metal band from Bakersfield, California, formed in 1993. The band is notable for pioneering the nu metal genre and bringing it into the mainstream. Originally formed in 1993 by three members of the band L.A.P.D., Korn's current lineup features founding members James ""Munky"" Shaffer (guitar); Reginald ""Fieldy"" Arvizu (bass); Brian ""Head"" Welch (guitar, backing vocals); and Jonathan Davis (lead vocals <a href=""https://www.last.fm/music/Korn"">Read more on Last.fm</a>",3530410,217254037,Slipknot
Brighter Than a Thousand Suns,"Starting in 2007 and adopting a post-hardcore sound, Brighter Than A Thousand Suns had already graced the pages of Alternative Press and taken national tours before catching the attention of Tragic Hero Records, a partnership which yielded the band’s 2011 full-length entitled ""Survival Machines”. After leaving Tragic Hero Records, the band gradually shifted away from their straight-up post-hardcore beginnings to incorporate more of an 80’s synth rock sound to accompany their darker aggressive side. <a href=""https://www.last.fm/music/Brighter+Than+a+Thousand+Suns"">Read more on Last.fm</a>",11473,86671,Venues
Aesop,"1.) Blackened hardcore / post-metal from Switzerland.

https://www.facebook.com/aesopband/info

2.) Electronic from Nashville.

www.myspace.com/aesop87 


3.) Emcee from Living Legends.

Also Known as Aesop the Original and Asop.
 <a href=""https://www.last.fm/music/Aesop"">Read more on Last.fm</a>",4557,31242,Bicasso
Wolves & Machines,"Wolves & Machines was an experimental post-hardcore/alternative rock band formed in 2008 in Saginaw, Michigan, United States. They brought a high energy live show while maintaining a certain level of technicality. Wolves & Machines released their first full length record in 2010, which was recorded at Random Awesome! Recording Studio in Bay City, Michigan. ""Ailments"", is available in stores and through Capeside Records. Later they released Remedies in 2012, Since Before Our Time in 2014 and Evergreen in 2021. <a href=""https://www.last.fm/music/Wolves+&+Machines"">Read more on Last.fm</a>",1865,60190,Your Best Friend
Halestorm,"
Halestorm is a rock band from Pennsylvania (US) that signed a recording contract with Atlantic Records, a major recording label, on June 28, 2005. The group has released four albums on Atlantic: ""Halestorm"" (2009), ""The Strange Case Of..."" (2012), ""Into the Wild Life"" (2015), and ""Vicious"" (2018); won a Grammy for ""Love Bites (So Do I)"", and charted three #1 singles on Mainstream Rock. The group has been consistently active, writing and performing original music since the mid-1990's and becoming increasingly successful. <a href=""https://www.last.fm/music/Halestorm"">Read more on Last.fm</a>",639930,24969774,Dorothy
limbs,"There are multiple artists with this name:

1. LIMBS (often shown in all-caps) is a post-hardcore outfit hailing from Tampa Bay, Florida. Originally formed in 2013 under a different moniker, LIMBS released their debut album entitled ‘Dead Ends’ before undergoing a fairly drastic lineup change. After taking eight months to reform, LIMBS released their sophomore release ‘Admission,’ in late 2014.

2. Grindcore/Noisecore/Experimental band from Manila, Philippines. <a href=""https://www.last.fm/music/limbs"">Read more on Last.fm</a>",22201,220632,
Dreamcult," <a href=""https://www.last.fm/music/Dreamcult"">Read more on Last.fm</a>",10,66,
Paramore,"Paramore is an alternative rock band formed in Franklin, Tennessee, United States in 2003. The band currently consists of Hayley Williams (vocals, keyboard), Taylor York (guitar) and Zac Farro (drums). They have released six studio albums: All We Know Is Falling, RIOT! , Brand New Eyes, their first Billboard 200 chart topper Paramore, After Laughter and their grammy winning sixth studio album This is Why .

Paramore, as a quartet, released their debut studio album, All We Know Is Falling, in 2005. <a href=""https://www.last.fm/music/Paramore"">Read more on Last.fm</a>",4418635,385149725,Hayley Williams
Shortly,"Shortly is the solo project belonging to Detroit native Alexandria Maniak.

Alexandria Maniak (they/she) has always been at the heart of Shortly, but it’s a project that came together in an instant. Armed with their own songs and a ringing set of chords, they introduced themselves in a Michigan backyard with the name they’ve repeated while sharing the stage with everyone from Aaron West and the Roaring Twenties to Phoebe Bridgers. Audiences and listeners alike dove headfirst into 2018’s Richmond EP <a href=""https://www.last.fm/music/Shortly"">Read more on Last.fm</a>",8852,92699,Tiny Blue Ghost
Ashes of Soma,"Ashes of Soma is a Canadian alternative rock band from Windsor, Ontario, Canada, consisting of Randy Gray (vocals, acoustic guitar), Mike Preney (guitar), Brian Fry (guitar), Paul Doman (drums) and Joel Bishop (bass).

Three Windsor high school classmates consisting of Gray, Preney, and an unnamed vocalist sought out to start a band. They found their drummer in Paul Doman and created the band Knematic. After two separate incidents forced Gray and the former vocalist to leave the band, the band was left with a void. <a href=""https://www.last.fm/music/Ashes+of+Soma"">Read more on Last.fm</a>",17136,149134,Man The Mighty
Currents,"1. Currents is an American metalcore band formed in 2011 in Newtown, Connecticut in 2011 by former drummer Jeff Brown. After numerous line-up changes, they consist of singer Brian Wille, guitarists Ryan Castaldi and Chris Wiseman, bassist and backing vocalist Christian Pulgarin, and drummer Matt Young. Since 2018, no original members remain with the band. 

The band formed as We Came As Plague in 2009. They reformed as Currents and added Patrizio Arpaia on vocals to bring the band full circle.  <a href=""https://www.last.fm/music/Currents"">Read more on Last.fm</a>",196586,11783829,Invent Animate
Yeah Yeah Yeahs,"Yeah Yeah Yeahs is an American rock band formed in New York City in 2000. The group is composed of vocalist Karen O, guitarist Nick Zinner, and drummer Brian Chase. The band has recorded five studio albums; originally signed to independent Touch and Go Records, their first four albums were released by major record label Interscope. The first, Fever to Tell, was released in 2003. The second, Show Your Bones, was released in 2006 and was named the second best album of the year by NME. <a href=""https://www.last.fm/music/Yeah+Yeah+Yeahs"">Read more on Last.fm</a>",3394810,108476630,Metric
Longview,"There are at least artists two using this name:
1) a British indie rock band that split in 2015
2) an American bluegrass group

1) Longview was a British indie rock band formed in 2002. Two members of the band met in Winchester, England, later moving to Manchester where the band gelled into it’s first line-up: lead singer/guitarist Rob McVey, bassist Aidan Banks and drummer Matt Dabbs. Doug Morch joined as lead guitarist in 2003; and in 2005 German keyboard-player Ulrich Schnauss began contributing. <a href=""https://www.last.fm/music/Longview"">Read more on Last.fm</a>",62109,577829,Athlete
King Shelter," <a href=""https://www.last.fm/music/King+Shelter"">Read more on Last.fm</a>",42382,445999,Shoe
We're Wolves,"We're Wolves is a 5-piece Melodic Metalcore band from West Palm Beach, FL - USA. Members: AJ Diaferio - Vocals, Jeremy Matthew - Guitars, Tony Cardillo - Guitars, Andrew Salazar - Bass, Jesse Secatello - Drums. Their latest record called 'Evil Things' out now. <a href=""https://www.last.fm/music/We%27re+Wolves"">Read more on Last.fm</a>",15285,87122,Cabin Boy Jumped Ship
Lurk,"There are three bands named Lurk.

1. Finnish death/doom/sludge metal band that released a full length in 2012. Myspace: http://www.myspace.com/lurkdoom

2. Lurk has been listening to electronic music since his first party, an Orb album launch party in 1993; he discovered psytrance about a year and a half after that and bought decks in '96, initially because all the best music was on vinyl. When vinyl started to die out, he invested in cdj's and went on from there. <a href=""https://www.last.fm/music/Lurk"">Read more on Last.fm</a>",31566,267216,Ignominy
10 Years,"10 Years is an alternative rock/alternative metal band which formed in Knoxville, Tennessee, United States in 1999. The band consists of Jesse Hasek (vocals), Ryan Johnson (guitar), Lewis Cosby (bass) and Brian Vodinh (drums, guitar). The band is currently augmented live by Matt Brown (drums).

The band has released eight albums in their career: ""Into the Half Moon"" (2001), ""Killing All that Holds You"" (2004), ""The Autumn Effect"" (2005), ""Division"" (2008) <a href=""https://www.last.fm/music/10+Years"">Read more on Last.fm</a>",723743,15194514,Evans Blue
