Artista,Biografia,Listeners,Playcount,Artistas Similares
Set and Setting,"St. Petersburg, Florida's Set and Setting is an instrumental post-rock powerhouse. 

Set and Setting currently is: 
Shane Handal - Guitar 
Mark Etherington - Drums 
Stephen Handal - Drums, Ambiance 
Ryan Fugate - Guitar 
Nick Sibilia - Bass 

http://setandsetting.bandcamp.com
http://facebook.com/setandsetting
http://twitter.com/setandsetting <a href=""https://www.last.fm/music/Set+and+Setting"">Read more on Last.fm</a>",52298,226774,"At The End Of Times, Nothing"
Bravo e meio,"Bravo e Meio, que antes era só “Bravo”, é uma banda de hardcore formada em 2009 em Campo Grande, MS. O EP “Até que um dia”, de 2012, marca a primeira fase da banda e foi gravado no período de pouco mais de um ano. Esse trabalho, uma compilação de cinco das primeiras músicas compostas pela banda, possibilitou que a mesma divulgasse seu som e ficasse pra lá e pra cá em outras cidades nos anos seguintes. Em 2014, já com um pouco mais de bagagem e estrada <a href=""https://www.last.fm/music/Bravo+e+meio"">Read more on Last.fm</a>",211,4831,Burning Universe
Skarlett Riot,"The band members met for the first time in school, where they were known under the name 'Fuzion'. A short time later, they renamed themselves Skarlett Riot and produced their first EP ""Skarlett Riot"", which was released on 4 November 2010.

Two years later, the second EP called ""Villain"" was released, with which they gained their first wave of fame. In 2013, they released their first single, ""Faded Memory"", which can be found on their debut album' Tear Me Down', which was released in the same year. <a href=""https://www.last.fm/music/Skarlett+Riot"">Read more on Last.fm</a>",35223,491300,Stitched Up Heart
The Front Bottoms,"The Front Bottoms are a two-piece indie / pop / acoustic  band based out of Bergen County, NJ, USA. The band was formed in 2006 and originally had three members: Brian Sella (vocals, guitar, lyricist), Brian Uychich (keyboard, vocals) and Matt Uychich (drums). However, as of fall 2010, Brian Uychich left the band to concentrate on school full-time. Brian Uychich was replaced by Drew Villafuerte (bass, keys) 

On June 2nd, 2010, The Front Bottoms released a 6-track album entitled ""Slow Dance to Soft Rock"". <a href=""https://www.last.fm/music/The+Front+Bottoms"">Read more on Last.fm</a>",700862,45679783,MCCAFFERTY
Red,"There are several artists with the name Red:

1. An American rock band from Nashville, Tennessee, formed in 2004. 
The band's lineup consists of singer Michael Barnes, guitarist Anthony Armstrong, and bassist Randy Armstrong. They are known for their Christian rock music which incorporates other sounds such as alternative rock, alternative metal, hard rock, and post-grunge. Jasen Rauch and Andrew Hendrix were the rhythm guitarist and drummer, respectively, at the time of the band's formation. <a href=""https://www.last.fm/music/Red"">Read more on Last.fm</a>",883936,25114365,Decyfer Down
Red Hot Chili Peppers,"Red Hot Chili Peppers is an American rock band formed in Los Angeles in 1982. Their music incorporates elements of alternative rock, funk, punk rock and psychedelic rock. The band consists of co-founders Anthony Kiedis (lead vocals) and Flea (bass), as well as drummer Chad Smith, and guitarist John Frusciante, the latter of whom has been in the band across three stints. With over 100 million records sold worldwide, Red Hot Chili Peppers is one of the best-selling bands of all time. <a href=""https://www.last.fm/music/Red+Hot+Chili+Peppers"">Read more on Last.fm</a>",6197503,430549627,John Frusciante
ØZWALD,"ØZWALD is the indie side project of lead singer and guitarist Jason Wade and Steve Stout of the band Lifehouse. Jay and Steve started the project over a bond of the Beatles and writing songs where they both sang together in a new project with no rules.

With the goal of releasing 2 full-length LP's a year, the duo has produced/written and released 3 records since 2019 with a 4th on the way titled 'For Polly Anna' - keep an eye out for that release through the Fall of 2020 as well as plenty of psychedelically reimagined covers throughout. <a href=""https://www.last.fm/music/%C3%98ZWALD"">Read more on Last.fm</a>",19802,87858,Jason Wade
Settle The Sky,"With influences ranging from Iceland's Sigur Ros to Necrophagist, and from Petra to With Blood Comes Cleansing, it's no wonder that Settle The Sky has such a unique sound.  This 6 piece metalcore outfit from Ohio is fighting their way out of the ordinary in the metalcore world.  Fusing complex rhythms, classical piano overtures, and of course breakdowns and two-steps, STS packs a nice punch in their 6 song EP titled ""Now That We're Waiting"" to be released in September 0f 2008 on Cleveland's StandBy Records. <a href=""https://www.last.fm/music/Settle+The+Sky"">Read more on Last.fm</a>",26323,205405,no data
Design19,"Desing19 is Finnish band that plays alternative/rock/metal/nu metal. There´s not much to tell about the band, just that they have this one album, Trigger. Design19 has much in common with Deftones. Just listen Deftones´ first album ""Adrenaline"" and second ""Around the fur"" and you´ll have great picture what Design19 is. the end <a href=""https://www.last.fm/music/+noredirect/Design19"">Read more on Last.fm</a>",992,17717,no data
Beware of Darkness,"Beware of Darkness is a bold, new power-trio of old souls, pissed at life in a modern age. They are ready to frighten your children, sleep with your daughters, and make you shake, scream, and contort like it's a Depression-Era, Southern exorcism. They play fast moving rock songs with exploding key and rhythm changes mid-song. They also play slow-cooked, sexed-up bluesy things. Imagine Bowie's ""Hunky Dory"" with low, detuned, primal Zeppelin-esque guitar riffs. <a href=""https://www.last.fm/music/Beware+of+Darkness"">Read more on Last.fm</a>",85526,702469,Airways
Dead by April,"Dead by April is a modern metal band from Gothenburg, Sweden.

The band released a demo in 2007 and another in 2008, and they both leaked out to several peer-to-peer-sites. During this time they also played in local venues around Gothenburg. The demo also spawned one radio single, Falling Behind. In 2008, the band received two awards, both for Best Newcomer, on “Swedish Pop Awards” and “Bandit Rock Awards”


Their first single “Losing You” was released 6 March, 2009 at their MySpace page. <a href=""https://www.last.fm/music/Dead+by+April"">Read more on Last.fm</a>",506123,20221630,Demotional
Rituals,"There are multiple artists named Rituals:

1) Rituals is a doomy post-metal band from Phoenix, Arizona featuring members of Hella Mounds.  

Rituals played shows with the likes of Agalloch, Thou, Mournful Congregation The Body, The Atlas Moth,  Aldebaran, Whitehorse, YOB, Dark Castle, as well as Alpinist and Masakari.

Rituals released their self-titled debut via Alerta Antifascista Records in Europe and Replenish Records in the U.S. on March 20th, 2012. <a href=""https://www.last.fm/music/Rituals"">Read more on Last.fm</a>",6447,64152,Vestiges
The Red Jumpsuit Apparatus,"The Red Jumpsuit Apparatus is an alternative rock/post-hardcore band that was originally formed in 2003 in Middleburg, Florida, about 30 miles south west of Jacksonville. The current members of the band are Ronnie Winter, the lead vocalist, Joey Westwood, bassist, Josh Burke, guitarist,  & Jon Wilkes, drummer, all of whom do back-up vocals. 

Art often thrives in the aftermath of adversity, and since we last heard from Red Jumpsuit Apparatus, there have been plenty of variables that the five-piece alternative rock act had to endure. <a href=""https://www.last.fm/music/The+Red+Jumpsuit+Apparatus"">Read more on Last.fm</a>",1375429,27780109,We the Kings
Letters From The Colony,"Letters From The Colony is a swedish death metal band formed in 2010. 

Like the Official Letters From The Colony facebook page --> http://www.facebook.com/lettersfromthecolony <a href=""https://www.last.fm/music/Letters+From+The+Colony"">Read more on Last.fm</a>",5110,55351,Cryptodira
liily,"Liily are a group of Los Angeles teenagers hailing from deep in the San Fernando Valley to the edges of the Inland Empire.
Emerging from a new and burgeoning culture of youths in the city, their wildly frenetic shows point to a new vision for alternative and hard rock music in 2019. <a href=""https://www.last.fm/music/liily"">Read more on Last.fm</a>",87923,846344,no data
Glass Crown," <a href=""https://www.last.fm/music/Glass+Crown"">Read more on Last.fm</a>",6934,58182,"As Within, So Without"
Illenium,"Denver-based producer ILLENIUM is one of the most successful crossover electronic artists today, topping the U.S. dance charts, garnering +4B streams and headlining the world’s top festivals. 

Following his 2016 debut album, ‘Ashes,’ ILLENIUM broke into the mainstream via his 2017 album, ‘Awake,’ which includes his classics ""Crawl Outta Love,"" ""Fractures"" and ""Feel Good,"" with Gryffin ft. Daya. A critical and commercial success, ‘Awake’ topped the iTunes Top Electronic Albums Chart in 12 countries with +100M streams.  <a href=""https://www.last.fm/music/Illenium"">Read more on Last.fm</a>",727248,27279624,Seven Lions
Nova Prospekt,"There are 2 bands called Nova Prospekt:

1) A metalcore/post-hardcore band from Sweden

2) A powermetal band from Valencia-Venezuela.


Nova Prospekt is a Swedish metalcore/post-hardcore band with a variety of musical influences.

The origins of the band can be traced back to 2005, when Tintin Jönsson (vocals, guitar and electronics), Victor Fridefors (lead guitar), Felix Karjalainen (drums) and Oskar Wernberg (bass) formed the band after trying out a few earlier constellations. <a href=""https://www.last.fm/music/Nova+Prospekt"">Read more on Last.fm</a>",9185,95784,Above the Broken
Rise Against,"Rise Against is an American punk rock band from Chicago, formed in 1999. The group's current line-up comprises vocalist/rhythm guitarist Tim McIlrath, lead guitarist Zach Blair, bassist Joe Principe and drummer Brandon Barnes. Rooted in hardcore punk and melodic hardcore, Rise Against's music emphasizes melody, catchy hooks, an aggressive sound and playstyle, and rapid tempos. Lyrically, the band is known for their outspoken social commentary, covering a wide range of topics such as political injustice <a href=""https://www.last.fm/music/Rise+Against"">Read more on Last.fm</a>",2541005,172066179,Billy Talent
The Gaslight Anthem,"The Gaslight Anthem is an American punk band from New Brunswick, New Jersey. Since forming in 2006, they have released six full-length albums and an EP. They were described by Kerrang! magazine as “the best new band you’ll hear in 2008.” The lineup consists of Brian Fallon (vocals and guitar), Alex Levine (bass), Benny Horowitz (drums), and Alex Rosamilia (guitar). On July 29, 2015, the band announced an indefinite hiatus.

The Gaslight Anthem’s music embraces many elements of blues, classic rock, and punk rock. <a href=""https://www.last.fm/music/The+Gaslight+Anthem"">Read more on Last.fm</a>",668886,41294433,The Horrible Crowes
Wolves At The Gate,"Wolves At The Gate is a post-hardcore band that originated from Cedarville, Ohio, United States. 

Formed in 2008, they are currently signed to Solid State Records, where the band has released four EPs: ""We Are the Ones"" (2011), ""Back to School"" (2013), ""Reprise"" (2015), and ""Dawn"" (2020), five full-length albums: ""Captors"" (2012), ""VxV"" (2014), ""Types & Shadows"" (2016), ""Eclipse"" (2019), ""Eulogies"" (2022), and three Christmas singles over the years. <a href=""https://www.last.fm/music/Wolves+At+The+Gate"">Read more on Last.fm</a>",79631,2620816,no data
August Burns Red,"August Burns Red is a band from Manheim, Pennsylvania. Formed in 2003, the group began their first performances while a majority of the members were attending their senior year of high school, and soon began playing shows around Lancaster, before being signed to CI Records, and afterward, Solid State Records (SST). The group is primarily known for their heavy breakdowns, highly melodic guitar riffs and odd-meter riffs. They state Between the Buried and Me, Misery Signals and Hopesfall as their main influences. <a href=""https://www.last.fm/music/August+Burns+Red"">Read more on Last.fm</a>",720866,34484486,Texas in July
"nothing,nowhere.","Joseph Edward “Joe” Mulherin (born June 4, 1992), better known by his stage name nothing,nowhere., is an American singer-songwriter, rapper, producer and musician originally from Foxborough, Massachusetts and currently based in Vermont, United States.

He found his passion for music when he was 12 years old when his cousin let him borrow their acoustic guitar, with which n,n. covered popular emo songs.

He went through school going to and from bands, most of them never getting anywhere. <a href=""https://www.last.fm/music/nothing,nowhere."">Read more on Last.fm</a>",322381,16091307,guccihighwaters
Outline in Color,"Outline In Color is a post-hardcore/electronic band. They mix elements of metalcore and electronics, thus producing their sound. Heavy with sick breakdowns, the EP will make you poop your pants and constantly make your jaw drop. And if you're a sucker for catchy electronics, the EP is for you. The band members are Forrest on Guitar, K.C Simonsen with vocals, Trevor with screams, See Jay with guitar, Austin with drums, and Michael on synth. <a href=""https://www.last.fm/music/Outline+in+Color"">Read more on Last.fm</a>",83416,1794722,Secrets
Shinedown,"Shinedown is a Hard Rock band from Jacksonville, Florida. Shinedown was formed in early 2002 by Brent Smith, Jasin Todd, Brad Stewart, and Barry Kerch. They have released seven albums on Atlantic Records: ""Leave a Whisper"" (2003),""Us and Them"" (2005), ""The Sound of Madness"" (2008), ""Amaryllis"" (2012), ""Threat to Survival"" (2015) , ""Attention Attention"" (2018) and 
""Planet Zero"" (2022). As of 2018, the band has had 23 Top 5 hits on Mainstream Rock radio, including 12 number one singles, and a Top 10 hit on the Hot 100 with ""Second Chance"". <a href=""https://www.last.fm/music/Shinedown"">Read more on Last.fm</a>",1526693,50828027,Theory of a Deadman
Ten Years Too Late,"Heavy hitting metal band formed in 2014 from Shellharbour, NSW, Australia
Ben - Vocals
Shannon - Guitar
Adam - Bass
Steve - Guitar
Andrew - Drums
 <a href=""https://www.last.fm/music/Ten+Years+Too+Late"">Read more on Last.fm</a>",5536,21966,Violent Life Violent Death
Silent Planet,"Silent Planet is an American metalcore band from Los Angeles, California, formed in 2009. Their name is a nod to C. S. Lewis' science-fiction novel Out of the Silent Planet. The group currently consists of vocalist Garrett Russell, guitarist Mitchell Stark, bassist Thomas Freckleton and drummer Alex Camarena.  The band is currently signed to Solid State Records, and have recorded a total of two EPs and five full-length albums to date: The Night God Slept (2014) <a href=""https://www.last.fm/music/Silent+Planet"">Read more on Last.fm</a>",111335,7099165,Invent Animate
Alcatrazz,"Alcatrazz was a heavy metal band formed in 1983 in Los Angeles by Graham Bonnet.

The band's initial line-up consited of Graham Bonnet (vocals - ex-Rainbow / Michael Schenker Group), Yngwie Malmsteen (guitar - ex-Steeler), Gary Shea (bass - ex-New England), Jimmy Waldo (keyboards - also ex-New England) and  Clive Burr of Iron Maiden fame. Burr was reportedly only in the band for a week, and left upon discovering the band was going to be based in the United States, as opposed to his native England. <a href=""https://www.last.fm/music/Alcatrazz"">Read more on Last.fm</a>",86511,1030100,Michael Schenker Group
Catbreath?," <a href=""https://www.last.fm/music/Catbreath%3F"">Read more on Last.fm</a>",5377,16376,Luke Tinsley
Year of No Light,"Year of No Light (often abbreviated as YONL) is a French post-metal band from Bordeaux formed in 2001 by Johan Sébenne, Bertrand Sébenne, Jérôme Alban and Christophe Mora. Since it's conception, YONL was never a ""top priority"" band but rather an instrumental side project. After one year of rehearsal, Christophe Mora left the band. Pierre Anouilh succeeded him. One month later, the band played live for the first time. From 2002 to 2003, they played local shows in Bordeaux. <a href=""https://www.last.fm/music/Year+of+No+Light"">Read more on Last.fm</a>",88559,2187437,Rosetta
Sandrider,"Sandrider is an unearthly loud and brutal RAWK band from Seattle, WA. The trio is comprised of Jon Weisnewski (Akimbo, Homo Eradicus, White Jazz) on guitar,  Jesse Roberts (Ruby Doe, Kid Congo) on bass and Nat Damm (Akimbo, Tight Bros From Way Back When, Automaton) on drums. 

They recorded their Self Titled debut with Matt Bayles at The Red Room in 2010.

www.facebook.com/sandriderseattle

 <a href=""https://www.last.fm/music/Sandrider"">Read more on Last.fm</a>",6366,103191,Hark
Rival Sons,"
Rival Sons is an American rock band from Long Beach, California. Formed in 2009 from the ashes of Scott Holiday’s previous band The Black Summer Crush that featured vocalist Thomas Flowers (Oleander), Michael Miley, and Robin Everhart. Rival Sons was born when Jay Buchanan was persuaded to try playing rock'n'roll and re-record ‘Before The Fire’. The band currently features bassist Dave Beste after Robin Everhart left in August 2013. Signed to Earache Records the band released their fifth studio album titled Hollow Bones on June 10th <a href=""https://www.last.fm/music/Rival+Sons"">Read more on Last.fm</a>",324397,7700711,The Temperance Movement
Colossal,"1.) Colossal is a 5-piece band based in Elgin, Illinois. Eli Caterer plays guitar; Pat Ford plays guitar and sings; Rob Kellenberger plays drums and sings backups; Neil Hennessy plays second drums; and Chris Perrin plays bass. Eli was and is in The Smoking Popes. Rob was in Slapstick and Tuesday, and currently plays with Duvall and The Smoking Popes. Neil is currently a member of The Lawrence Arms and The Falcon. Chris Perrin plays in Seedy Sea Controversy and The Heavens. <a href=""https://www.last.fm/music/Colossal"">Read more on Last.fm</a>",29053,550312,The One Up Downstairs
Fall Out Boy,"Fall Out Boy are a pop punk band formed in 2001 in Glenview, Illinois after good friends Joe Trohman and Pete Wentz met high schooler Patrick Stump. Stump originally auditioned as a drummer, but soon became the lead singer. The following year, the band debuted with a self-released demo and followed it up with the May 28, 2002 release of Split EP, which featured Project Rocket, on Uprising Records. The group released a mini-LP, Evening Out With Your Girlfriend, also on Uprising Records, in 2003. <a href=""https://www.last.fm/music/Fall+Out+Boy"">Read more on Last.fm</a>",4181181,287954302,Patrick Stump
ThxSoMch,"ThxSoMch, real name Carter De Filippis, is a singer-songwriter originating from Toronto, Canada. His musical style blend elements of post-punk revival, emo rap, and indie rock.

ThxSoMch made his debut on September 4, 2022, with the release of ""Runaway (Move Quick),"" marking his inaugural single. In rapid succession, ThxSoMch unveiled subsequent singles, including ""Only Need My Baby! (SMOAGT)"" on September 12, ""Like I'm British"" on September 22, and ""How You Always Look So Good?"" on September 29. <a href=""https://www.last.fm/music/ThxSoMch"">Read more on Last.fm</a>",590030,13420866,Ronen
Quor,"The three piece wonder of Quor is like sighting a pterodactyl. You are scared and yet drawn to its unusual beauty and the danger of its existence. It breaks rules of physics like a Unicorn. The singers last name is actually Corn. But seriously every new band is the shit according to their bio. Your judgment is all that you will need whether attending a performance or spinning the music on your own sweet time. The dynamics of rock vs. metal, indie vs. <a href=""https://www.last.fm/music/Quor"">Read more on Last.fm</a>",5872,22560,COMETRON
Gayle,"Taylor Gayle Rutherford, known professionally as GAYLE, is an American singer-songwriter. After signing with Atlantic Records, she released the single ""abcdefu"" in 2021, which has charted worldwide and reached number one in the United Kingdom and Ireland.

GAYLE was born on June 10, 2004, in Dallas, Texas, United States. She is of Scottish descent. She started singing when she was seven and eventually moved to Nashville, Tennessee to pursue a musical career. <a href=""https://www.last.fm/music/Gayle"">Read more on Last.fm</a>",668777,7525671,no data
Brik," <a href=""https://www.last.fm/music/Brik"">Read more on Last.fm</a>",2809,23194,Acid Blitz
We Rise The Tides," <a href=""https://www.last.fm/music/We+Rise+The+Tides"">Read more on Last.fm</a>",3140,34436,One Year Later
Wrong,"1. Wrong is a Spanish Black Metal band.

Wrong was formed in November 2012 by Phlegeton (Wormed, Banished from Inferno, Godüs…) and DP (The YTriple Corporation, Neverdie) in Madrid, Spain. Wrong released debut album, Memories of Sorrow, in 2013.

2. wrong (also known ""wrøņg"") is a project (ambient/instrumental) by two people. His start has been made at the beginning of 2016.

3. Wrong is a post-hardcore / metal band from Miami, Florida, heavily influenced by the early 90's AmRep noise rock sound.  <a href=""https://www.last.fm/music/Wrong"">Read more on Last.fm</a>",10324,99697,Fight Amp
Smile Empty Soul,"Smile Empty Soul is a 3-piece alternative hard rock band formed while its members attended different Santa Clarita high schools: Sean Danielsen (guitar and vocals), Ryan Martin (bass), and Derek Gledhill (drums). For  Anxiety, Derek Gledhill was replaced by Dominic Weir. Dominic was then replaced by Ryan's friend Jake Kilmer. Later on, Mike Booth joined as second guitarist but split by mutual agreement during their 2007 tour. As of 2018, the band's lineup consists of Danielsen, bassist Mark Young and drummer Victor Ribas. <a href=""https://www.last.fm/music/Smile+Empty+Soul"">Read more on Last.fm</a>",524339,7988897,The Exies
The Animal In Me,"The Animal In Me's single ""I Created A Monster"" have been receiving warm reviews from fans and critics alike.Armed with a fresh take on a genre that is over saturated with cookie-cutter bands, fans are demanding and eager for the release of TAIM's debut EP produced by Tom Denney (A Day To Remember/Secrets /For The Fallen Dreams) at Diamond Studios in Ocala, Florida.
 
The band gained serious momentum in the summer of 2012. Outerloop Management and <a href=""https://www.last.fm/music/The+Animal+In+Me"">Read more on Last.fm</a>",68176,1385485,"Whether, I"
All-American Rock Party," <a href=""https://www.last.fm/music/All-American+Rock+Party"">Read more on Last.fm</a>",1,1,no data
Black Sites,"1)  Black Sites is a Hamburg electro act. Members are F#x and Helena Hauff.

2) Black Sites is a progressive metal band from Chicago, IL. <a href=""https://www.last.fm/music/Black+Sites"">Read more on Last.fm</a>",6020,78073,Lör
Tooly?," <a href=""https://www.last.fm/music/Tooly%3F"">Read more on Last.fm</a>",2188,71224,Tayo
As a Heart Attack," <a href=""https://www.last.fm/music/As+a+Heart+Attack"">Read more on Last.fm</a>",923,9574,Phryne
Sincerely,"Christian Bridges (Guitar)
Bradley Lockhart (Bass)

Sincerely is a groovy, instrumental, math-rock band from Detroit, Michigan, with roots in post-hardcore.

Their debut EP, Sweet Talk, dropped in 2017, featuring instantly catchy tunes with lasting appeal, like “King Weather” and “Mermaid Mansion.” The five-song release quickly put them on the radar with indie and underground music groups, gaining attention on the local music scene and online through social media and forums. <a href=""https://www.last.fm/music/Sincerely"">Read more on Last.fm</a>",24053,185322,Lilac Kings
We As Human,"With two radio hits in the UK and the  hit single ""Dead Man"" climbing up the Christian rock charts, We As Human have proven that an independent band from Northern Idaho can still make noise without a big label fueling the fire.

The release of their EP Burning Satellites, produced by Grammy and Dove award-winning producer Travis Wyrick (P.O.D., Disciple, and Pillar), shows that We As Human pulls no punches when it comes to speaking the truth and getting their point across to the listener. <a href=""https://www.last.fm/music/We+As+Human"">Read more on Last.fm</a>",48736,753345,no data
Mother Mother,"Mother Mother is an indie rock band which formed in Quadra Island, British Columbia, Canada in 2005. The band consists of Ryan Guldemond (vocals, guitar), Molly Guldemond (vocals, keyboards), Jasmin Parkin (keyboards, vocals), Jeremy Page (bass) and Ali Saidat (drums). So far they have released eight albums: Touch Up (2007), O My Heart (2008), Eureka (2011), The Sticks (2012), Very Good Bad Thing (2015),  No Culture (2017), Dance And Cry (2018), and Inside (2021). <a href=""https://www.last.fm/music/Mother+Mother"">Read more on Last.fm</a>",1451882,70694343,Fish in a Birdcage
Walter Trout,"Walter Trout (born March 6, 1951, Ocean City, New Jersey) is an American blues guitarist, singer and songwriter.

Trout’s backstory is a page-turner you won’t want to put down. Five decades in the making; it is equal parts thriller, romance, suspense and horror. There are musical fireworks, critical acclaim and fists-aloft triumph, offset by wilderness years and brushes with the jaws of narcotic oblivion. There are feted early stints as gunslinger in bands from John Mayall’s Bluesbreakers to Canned Heat <a href=""https://www.last.fm/music/Walter+Trout"">Read more on Last.fm</a>",118156,1366352,Albert Cummings
The Picturebooks,"The Picturebooks is a band from Gütersloh, North Rhine-Westphalia Germany, consisting of the three young musicians Fynn (Vocals/Guitar), Phillip ""Maddin"" (Drums) and Tim (Bass). The band shared stages with bands like Millencolin, 65daysofstatic and The International Noise Conspirancy and a lot of music critics say that it's very hard to decide which style of music The Picturebooks are playing. That's why a lot of people think that The Picturebooks could be the beginning of a new style for a new generation. <a href=""https://www.last.fm/music/The+Picturebooks"">Read more on Last.fm</a>",34878,393688,The Fumes
Nickelback,"Nickelback is a rock band which formed in Hanna, Alberta, Canada in 1995. Nickelback is one of the most commercially successful Canadian groups, having sold 50 million records worldwide. Nickelback ranks as the 7th best selling music act of the 2000s and the 2nd best selling foreign act in the US behind The Beatles for the 2000s.

The band consists of Chad Kroeger (vocals, guitar), Ryan Peake (guitar, vocals), Mike Kroeger (bass) and Daniel Adair (drums). <a href=""https://www.last.fm/music/Nickelback"">Read more on Last.fm</a>",3652296,110540156,Theory of a Deadman
Deftones,"Deftones is an American  alternative metal band from Sacramento, California, formed in 1988, consisting of Chino Moreno (lead vocals and guitar), Stephen Carpenter (guitar), Frank Delgado (keyboards and turntables), and Abe Cunningham (drums and percussion). Vega (formerly of Quicksand) took on bass duties from mid-2009 to ca. 2021 in substitution for Chi Cheng, who was seriously injured in an automobile accident in Santa Clara, California on November 4, 2008. <a href=""https://www.last.fm/music/Deftones"">Read more on Last.fm</a>",3243465,345984940,Team Sleep
Theory of a Deadman,"Theory of a Deadman (or Theory for short) is a rock band from North Delta, British Columbia, Canada, formed in 2001, signed by Nickelback vocalist Chad Kroeger to 604 Records, after lead singer Tyler Connolly gave Kroeger a demo tape. The band also includes traits of other music styles, such as country, metal and more acoustic elements. Theory has released six studio albums and three #1 hits on the Mainstream Rock Chart. The band scored the entire soundtrack for the video game, ""Indigo Prophecy"" / ""Fahrenheit"". <a href=""https://www.last.fm/music/Theory+of+a+Deadman"">Read more on Last.fm</a>",1188166,24050607,Hinder
Adelitas Way,"Adelitas Way is a rock band from Las Vegas, Nevada formed in 2005. Their first single, Invincible, is the official theme song of WWE Superstars on WGN America, which first aired on April 16 2009. Since Invincible became so successful on the show, Adelitas Way were approached by the WWE staff and asked to write a song for the tag-team Legacy featuring Randy Orton. A New Day was penned and recorded and is now the entrance theme for Legacy. Invincible <a href=""https://www.last.fm/music/Adelitas+Way"">Read more on Last.fm</a>",403784,7098174,Art of Dying
Year of the Rabbit,"Year of the Rabbit is an alternative rock band comprised of Ken Andrews (lead vocals, rhythm guitar), Tim Dow (drums, background vocals), Jeff Garber (lead guitar, background vocals) and Solomon Snyder (bass guitar, background vocals). Band members have previously played in bands/acts as: Failure, On, Shiner, season to risk, Castor and National Skyline. The band released the EP ""Hunted"" and a self-titled full length on Elektra Records.

In April 2004 <a href=""https://www.last.fm/music/Year+of+the+Rabbit"">Read more on Last.fm</a>",20767,358887,Failure
Against The Sun," <a href=""https://www.last.fm/music/Against+The+Sun"">Read more on Last.fm</a>",4021,17333,Counting Wolves
Boy Rex,"Boy Rex was an alias of Jack M. Senff (Merchant Ships, William Bonney, Midwest Pen Pals, KNOLA). <a href=""https://www.last.fm/music/Boy+Rex"">Read more on Last.fm</a>",7294,69929,Darkle
Rival Summers,"""Two and a half years, it’s been since I started creating music and living my dreams under the name Rival Summers. I started this when I was only fifteen, and it’s crazy to think how many places I’ve seen, how many people I’ve met, and how much I’ve grown as a person and a musician since then. If it werent for Rival Summers, I wouldn’t be who I am now. I would have no direction and many people the people that I have in my life wouldn’t be if I had never started any of this. It’s really crazy to think about. <a href=""https://www.last.fm/music/Rival+Summers"">Read more on Last.fm</a>",5603,66691,This Love
TITLE HOLDER," <a href=""https://www.last.fm/music/TITLE+HOLDER"">Read more on Last.fm</a>",464,5169,J Navarro & the Traitors
Rock Kills Kid,"Rock Kills Kid is an American alternative rock band from Los Angeles, California that consists of Jeff Tucker (guitar and vocals), Shawn Dailey (bass), Sean Stopnik (guitar), Reed Calhoun (keyboards/vocals), and Mike Balboa (drums). Their music often draws comparison to The Cure, Echo & the Bunnymen, Duran Duran and U2, as well as new bands such as The Killers and Franz Ferdinand. They were named one of Rolling Stone magazine's ""10 Artists to Watch in 2006"". <a href=""https://www.last.fm/music/Rock+Kills+Kid"">Read more on Last.fm</a>",130504,1115808,Harlea
LGND," <a href=""https://www.last.fm/music/LGND"">Read more on Last.fm</a>",6556,67905,Fall of Humanity
Soakie,"USA & NZ via Melbourne

Summer / vocals
Nellie / bass
Austin / drums
Chumz / guitar

https://soakie.bandcamp.com/ <a href=""https://www.last.fm/music/Soakie"">Read more on Last.fm</a>",4843,44414,Rotten Blossom
Johnny Yukon,"Johnny Yukon is a Los Angeles-based, Philadelphia-bred singer/songwriter and producer who began making waves in 2015 with his beat-heavy, urban pop confections on SoundCloud. As his internet profile increased, Yukon began drawing interest from labels, and eventually settled on Atlantic. In 2017 he issued a trio of singles that began with the infectious ""Laptop,"" which was co-produced by Drake collaborator Frank Dukes. He followed up that success two months later with ""Paper"" and ""Malibu Feels. <a href=""https://www.last.fm/music/Johnny+Yukon"">Read more on Last.fm</a>",118442,893227,Anfa Rose
Softspoken,"Formed in December 2015, Kentucky rock/hard rock/post-hardcore band Softspoken is comprised of 5 members: original members Chris Wethington and Billy Zimpelman, Sam Scheuer, Nick Sits and Austin Armstrong. <a href=""https://www.last.fm/music/Softspoken"">Read more on Last.fm</a>",18667,134338,Dead Lakes
Kaleo,"Kaleo is an Icelandic indie pop / blues rock / folk band established in 2012 and their first major public appearance Iceland Airwaves Music Festival in November 2012. Their fame came through ""Vor í vaglaskógi"" as it was included on heavy rotation on Icelandic state broadcaster RÚV's radio station Rás 2 featuring on top of the stations Top 10.

The band consists of lead vocalist and guitarist Jökull Júlíusson, drummer David Antonsson, bassist Daniel Kristjansson, lead guitarist Rubin Pollock and harmonicist Þorleifur Gaukur Davíðsson. <a href=""https://www.last.fm/music/Kaleo"">Read more on Last.fm</a>",954894,15706283,Welshly Arms
Guillotines,"There are at least 3 bands called Guillotines

(1) Guillotines: US ""Nu-Era Hip-Hop"" band signed to Stay Sick Recordings label. They have released a debut EP named “The Killing Season” on 1-18-2019. 
http://www.facebook.com/pg/guillotinesofficial

(2) Guillotines: UK skramz band - they had a song on 'when hearts become magnets' a tape compilation by sly the bear (records). They also have a split floppy disk out with Lost In Bazaar (Turkey). They took a lot of time out in 2010 but are still active now. <a href=""https://www.last.fm/music/Guillotines"">Read more on Last.fm</a>",5441,36126,Coldcasket
