Artista,Biografia,Listeners,Playcount,Artistas Similares
Avenue Beat,"Avenue Beat is an American girl group from Quincy, Illinois, composed of members Sami Bearden, Savana Santos and Sam Backoff. Backoff and Santos were friends growing up and met Bearden at a theater camp in high school; the trio then began traveling back and forth to Nashville where they are now based. The group is signed to The Valory Music Co. and Tape Room Records.

Avenue Beat debuted with their self-titled EP released on July 26, 2019, with ""Ruin That for Me"" acting as the lead single. <a href=""https://www.last.fm/music/Avenue+Beat"">Read more on Last.fm</a>",105063,859071,Charlotte Lawrence
gupi,"Spencer Hawk, known artistically as gupi, is an American songwriter and producer based in Boston, MA.

Spencer has been producing music under the name gupi since 2016, but they first received critical attention from the release of their single thos moser with fellow LGBT electronic artist Fraxiom, which was released in February 2020 on 100 gecs' label Dog Show Records. gupi then released the album none the following week on the same label, which received positive reviews. <a href=""https://www.last.fm/music/gupi"">Read more on Last.fm</a>",88360,1750509,fraxiom
Top 40 Hip-Hop Hits," <a href=""https://www.last.fm/music/Top+40+Hip-Hop+Hits"">Read more on Last.fm</a>",2011,7067,Top 40 Pop Hits
Iyaz,"Keidran Jones (born 1987, in Tortola,  British Virgin Islands), better known by the stage name Iyaz, is a Caribbean pop/rnb singer signed to Beluga Heights Records. He was first contacted by Sean Kingston on MySpace, and, after initially ignoring Kingston's emails, he finally replied, and he was then signed a week later to Kingston's Time Is Money Entertainment. Iyaz released his debut single ""Replay"", which was co-written by Jason Derülo, in July 2009. <a href=""https://www.last.fm/music/Iyaz"">Read more on Last.fm</a>",1334313,8696228,Sean Kingston
Bryten," <a href=""https://www.last.fm/music/Bryten"">Read more on Last.fm</a>",9,213,no data
benee,"Stella Bennett (born January 30, 2000), known professionally as Benee (/ˈbɛniː/, stylized BENEE, formerly spelled Bene) is a New Zealand musician from Grey Lynn in Auckland.

Stella Rose Bennett was born and raised in the suburb of Grey Lynn in Auckland. She grew up in a ""really musical"" family with parents who would expose her to the catalogs of Radiohead, Björk, and Groove Armada. From the age of eight, BENEE began taking guitar lessons in primary school before starting saxophone lessons in high school. <a href=""https://www.last.fm/music/benee"">Read more on Last.fm</a>",816267,17101045,no data
Charlotte Reed," <a href=""https://www.last.fm/music/Charlotte+Reed"">Read more on Last.fm</a>",617,2288,Lilly Gray
FRISBEE,"Frisbee is an independent alternative rock band formed in 1994 by vocalist, guitarist Laura Chambers. Its original lineup included Chambers, bassist Tray Bilner and drummer Jason Basker. The band has released six albums since 1996, the most recent being ""Instinct"". Bilner left the band in 1996, replaced by Willow Keller. In 1999, Chambers married Basker. In 2000, Chambers' sister Lily joined the band, along with guitarist/vocalist Veruca Manderville. <a href=""https://www.last.fm/music/FRISBEE"">Read more on Last.fm</a>",753,4960,FERVIDS
The Marías,"Formed in Los Angeles in late 2016, The Marías are a smooth rendezvous of jazz percussion, hypnotic guitar riffs, smoke- velvet vocals and nostalgic horn solos, there’s something undeniably sensual in the group’s dreamlike fusion of jazz, psychedelia, funk and lounge.

Vocals/guitar – Maria
Drums/vox/producer – Josh
Lead guitar/vox – Jesse Perlman
Bass – Carter Lee
Keys – Edward James <a href=""https://www.last.fm/music/The+Mar%C3%ADas"">Read more on Last.fm</a>",1267764,60422438,Clairo
East End Brothers," <a href=""https://www.last.fm/music/East+End+Brothers"">Read more on Last.fm</a>",1732,4813,Countdown Singers
Le Monkey," <a href=""https://www.last.fm/music/Le+Monkey"">Read more on Last.fm</a>",225,1348,Linctus
fun.,"fun. are an American alternative pop-rock band which formed in New York City in 2008. In February 2015, the band announced that they were not splitting up, but taking some time off to pursue other projects.

The band consists of Nate Ruess (vocals), Andrew Dost (keyboard, bass) and Jack Antonoff (guitar, trumpet). Ruess is a former member of The Format, Andrew Dost is a former member of Anathallo and Jack Antonoff is a member of Steel Train. The band also includes touring members Nate Harold (bass) <a href=""https://www.last.fm/music/fun."">Read more on Last.fm</a>",2132069,42195811,Nate Ruess
Natalie Summer," <a href=""https://www.last.fm/music/Natalie+Summer"">Read more on Last.fm</a>",16391,71477,Ruth Lena Landgraf
Bruno Mars,"Peter Gene Hernandez (born October 8, 1985 in Honolulu, HI, USA), known professionally as Bruno Mars, is a Filipino-American singer, songwriter, record producer, musician, and dancer. He is known for his stage performances, retro showmanship, and for performing in a wide range of musical styles, including pop, R&B, funk, soul, reggae, disco, and rock. Mars is accompanied by his band, the Hooligans, who play a variety of instruments, such as electric guitar, bass, piano, keyboards, drums, and horns, and also serve as backup singers and dancers. <a href=""https://www.last.fm/music/Bruno+Mars"">Read more on Last.fm</a>",4141511,196490871,"Bruno Mars, Anderson .Paak, Silk Sonic"
dereck d.a.c.," <a href=""https://www.last.fm/music/dereck+d.a.c."">Read more on Last.fm</a>",1757,7917,Para Fiction
Remixed Factory," <a href=""https://www.last.fm/music/Remixed+Factory"">Read more on Last.fm</a>",3568,20762,remix kings
Royal Blood,"There are several artists with this name:
---
1) Formed at the beginning of 2011, Royal Blood is a 2-piece band from Worthing, West Sussex, UK. Having known each other for years in different bands, Mike Kerr (Bassist/Vocalist) & Ben Thatcher (Drums) finally came together and went into the studio to record ‘Figure It Out’ – the first track that brought attention to the band. At the tail end of 2013, Royal Blood released ‘Out of The Black’, their debut single on Black Mammoth Records.  <a href=""https://www.last.fm/music/Royal+Blood"">Read more on Last.fm</a>",926044,36083357,Cleopatrick
Dua Lipa,"Dua Lipa (born August 22, 1995) is an English-Albanian singer-songwriter. She was born in London of refugee parents from the Republic of Kosovo, growing up between both countries until fully moving back to London at age 15.

Dua Lipa began to write her name in the music industry. Lipa gained attention from the specialized media as an artist after the release of her debut album in 2017,  ""Dua Lipa"" (self-titled). It won the third position on the UK Albums Chart and featured eight singles. <a href=""https://www.last.fm/music/Dua+Lipa"">Read more on Last.fm</a>",2619173,246297591,Ava Max
Nala Williams," <a href=""https://www.last.fm/music/Nala+Williams"">Read more on Last.fm</a>",213,810,Ashley Craig
Maroon 5,"Maroon 5 is an American pop rock band that originated in Los Angeles, California, United States. The group was formed in 1994 as Kara's Flowers while its members were still in high school and originally consisted of Adam Levine (lead vocals, guitar), Jesse Carmichael (guitar, backing vocals) Mickey Madden (bass guitar) and Ryan Dusick (drums). Kara's Flowers signed to Reprise Records and released an album, ""The Fourth World"", in 1997. After a tepid response to the album <a href=""https://www.last.fm/music/Maroon+5"">Read more on Last.fm</a>",5491249,202772680,OneRepublic
Unholy,"There is more than one artist with this name.

1) Unholy was a Finnish doom metal band that was considerably influential to funeral doom and death-doom styles. They formed in the late '80s as Holy Hell, and changed their name to Unholy in 1990. They released two demos in 1990 (""Procession of Black Doom"" and ""Demo 11.90""), an EP ""Trip to Depressive Autumn"" in 1991 and four full-lengths: ""From the Shadows"" in 1993 on Lethal Records, ""The Second Ring of Power"" (1994), ""Rapture"" (1998) and ""Gracefallen"" (1999) on Avantgarde Music. <a href=""https://www.last.fm/music/Unholy"">Read more on Last.fm</a>",39271,563306,diSEMBOWELMENT
MGK,"Colson Baker (born April 22, 1990), known professionally as Machine Gun Kelly or mgk, is an American musician, rapper, singer-songwriter and actor from  Ohio.  He is noted for his genre duality across alternative rock with hip hop. mgk released four mixtapes between 2007 and 2010 before signing with Bad Boy Records. He released his debut studio album Lace Up, in 2012, which peaked at number four on the US Billboard 200 and contained his breakout single ""Wild Boy"" (featuring Waka Flocka Flame). <a href=""https://www.last.fm/music/MGK"">Read more on Last.fm</a>",596915,13409060,no data
She Hates Emotions," <a href=""https://www.last.fm/music/She+Hates+Emotions"">Read more on Last.fm</a>",5884,82901,Blutengel
CeeLo Green,"Thomas DeCarlo Callaway (born May 30, 1975), best known as Cee-Lo Green (sometimes rendered as Cee Lo Green), is an American singer-songwriter, rapper, record producer, actor and talent show TV series judge. CeeLo came to initial prominence as a member of the southern hip hop group Goodie Mob, and as part of the soul duo Gnarls Barkley with Danger Mouse. Subsequently he embarked on a solo career, partially spurred by YouTube popularity. His work has earned numerous awards and accolades, including five Grammy Awards. <a href=""https://www.last.fm/music/CeeLo+Green"">Read more on Last.fm</a>",1471561,16265334,Gnarls Barkley
Katy Perry,"Katheryn Elizabeth Hudson, known professionally as Katy Perry (born October 25, 1984 in Santa Barbara, CA) is an American singer, songwriter, and television judge. The story of who was born into a totally Christian environment and who years later would become a pop music star. Muse of those who feel different or excluded, Katy Perry got her first guitar (from the church) at the age of thirteen and dreamed of it, as many young people do. The difference is that she did it. <a href=""https://www.last.fm/music/Katy+Perry"">Read more on Last.fm</a>",5930041,312823291,Dua Lipa
Shampoo,"There are five artists with the name Shampoo:
1. A British pop duo
2. A Belgian jazz rock band
3. A Brazilian rock band
4. An Atlanta, GA-based indie band
5. An anonymous underground house producer

1. Shampoo were a female pop duo recording between 1993 and 2000. Comprising of Jacqui Blake and Carrie Askew, Shampoo were most famous for their peroxide blonde hair, habitual wearing of sunglasses and their single Trouble. 

History
Jacqui Blake and <a href=""https://www.last.fm/music/Shampoo"">Read more on Last.fm</a>",76067,537050,Alisha's Attic
King Princess,"Mikaela Mullaney Straus (born December 19, 1998), known by her stage name King Princess, is an American singer, songwriter, instrumentalist and producer from Brooklyn, New York. She is signed to Mark Ronson's label Zelig Records, an imprint of Columbia Records. In February 2018, King Princess released her debut single ""1950"". The song was a commercial success, charting in multiple territories. The song was later certified platinum by the RIAA. ""1950"" was followed by King Princess's second single <a href=""https://www.last.fm/music/King+Princess"">Read more on Last.fm</a>",750721,19127214,Hayley Kiyoko
Lorde,"Ella Marija Lani Yelich-O'Connor, known professionally as Lorde (born 7 November 1996 in Takapuna, Auckland, New Zealand), is a New Zealand singer-songwriter. Taking inspiration from aristocracy for her stage name, she is known for her unconventional musical styles and introspective songwriting.

Lorde expressed interest in performing at local venues in her early teens. She signed with Universal Music Group (UMG) in 2009 and collaborated with producer Joel Little in 2011 to start recording music. <a href=""https://www.last.fm/music/Lorde"">Read more on Last.fm</a>",2984450,284736178,Caroline Polachek
Marina,"There are several artists with this name: 

1) Marina Lambrini Diamandis, known mononymously as Marina and previously by the stage name Marina & the Diamonds, is a Welsh singer and songwriter.

Born in Brynmawr to a Welsh mother and Greek father, Diamandis was raised in Abergavenny and moved to London as a teenager to become a professional singer, despite having little formal musical experience. In 2009, she came to prominence upon placing second in the BBC's Sound of 2010. <a href=""https://www.last.fm/music/Marina"">Read more on Last.fm</a>",1617067,116586506,Melanie Martinez
Polar States," <a href=""https://www.last.fm/music/Polar+States"">Read more on Last.fm</a>",3388,19045,Al Moses
Pop Hits 2015," <a href=""https://www.last.fm/music/Pop+Hits+2015"">Read more on Last.fm</a>",26,87,no data
Billie Eilish,"Billie Eilish Pirate Baird O'Connell (born December 18, 2001), known professionally as Billie Eilish, is a Grammy and Academy Award-winning American singer and songwriter signed to Darkroom/Interscope Records. Born and raised in Los Angeles, Eilish grew up in a household of actors and musicians and was homeschooled along with her brother Finneas O'Connell. At the age of eight, she joined the Los Angeles Children's Choir, developing the soulful vocals that would later appear on her early singles. <a href=""https://www.last.fm/music/Billie+Eilish"">Read more on Last.fm</a>",3245114,529421703,FINNEAS
NF,"NF is the stage name of rapper and composer Nate Feuerstein from Gladwin, Michigan. Feuerstein endured a hardship-filled childhood in which his parents divorced, his mother's boyfriend physically abused him, and his mother eventually killed herself. Music was his escape, and he began recording songs on a karaoke machine, with instrumentals on one microphone and his raps in the other. Placing second in a nationwide Fine Arts Festival rap competition in 2008 <a href=""https://www.last.fm/music/NF"">Read more on Last.fm</a>",1017129,70629574,Witt Lowry
Echosmith,"Echosmith is an alternative pop/rock band formed in Los Angeles, California in 2009. The band consists of the Sierota Siblings, Graham, Sydney and Noah. Graham plays drums, Sydney sings lead vocals and occasionally plays guitar or keys, Noah plays bass and sings backup vocals. Brother Jamie used to be the guitarist and sang backup vocals but left the band in 2016.

Echosmith signed to Warner Bros Records in May 2012. In 2012 they released a single <a href=""https://www.last.fm/music/Echosmith"">Read more on Last.fm</a>",883861,9957398,MisterWives
Bülow,"After releasing her powerful debut Damaged Vol. 1, German born pop iconoclast bülow has instantly resonated with critics and new fans alike. The tracks “Like This Guy”, “Lines”, and “Not A Love Song” clocked millions of streams in a matter of weeks, instantly reaching the Spotify Global Viral chart and earning praise as “beautifully crafted” (NME), “pop genius” (Noisey), and a ""star in the making” (Pigeon &amp; Planes). A child of the globe <a href=""https://www.last.fm/music/B%C3%BClow"">Read more on Last.fm</a>",386034,5423275,Kailee Morgue
Alessia Cara,"Alessia Cara (born Alessia Caracciolo on July 11, 1996) is an Italian-Canadian singer-songwriter from Brampton, Ontario, Canada.  She signed to EP Entertainment/Def Jam Recordings and is best known for ""Here"", her debut single from her EP Four Pink Walls and her album Know-It-All, both debuting in 2015. Prior to her work with EP Entertainment/Def Jam, Cara was known for her acoustic song covers on YouTube.

Born in Mississauga, Ontario, she wrote poetry and did theater at a young age. <a href=""https://www.last.fm/music/Alessia+Cara"">Read more on Last.fm</a>",1349761,28013155,Julia Michaels
Killswitch,"There are more than one artist with this name:

1) KillSwitch is formed by the two twisted minds of J Switch (Daniel Jensen) and Killafoe (Evan Scott) in early 2005. Both of them coming from differnt musical backgrounds but allways having their similar thinking lead to a path of wartorn devastation where punters in the crowd would often engage in a biff... literally.

Killafoe discovered jungle/dnb through his older brother. Heavily influenced by the sound, he took up mixing at the age of 14. <a href=""https://www.last.fm/music/Killswitch"">Read more on Last.fm</a>",11281,51398,One Hit Wonder
Heartbits," <a href=""https://www.last.fm/music/Heartbits"">Read more on Last.fm</a>",306,844,Nasty Power
Piano Dreamland," <a href=""https://www.last.fm/music/Piano+Dreamland"">Read more on Last.fm</a>",2027,9367,One Piano
Cimorelli,"Cimorelli is a singing group popularized on YouTube and signed to Universal Music's Island label. Cimorelli is made up of five sisters, Christina, Katherine, Lisa Cimorelli, Amy, and Lauren. Their singing style is mostly using a capella with occasional instruments. They started posting covers of songs on YouTube, before releasing original songs. As of June 2014, the group has released five EPs.

In 2007, the oldest five girls of the family launched Cimorelli as a vocal group. <a href=""https://www.last.fm/music/Cimorelli"">Read more on Last.fm</a>",72209,1144035,Lauren Cimorelli
Urban Sound Collective," <a href=""https://www.last.fm/music/Urban+Sound+Collective"">Read more on Last.fm</a>",5746,22405,A Girl Named Sue
Ellie Goulding,"Ellie Goulding (born Elena Jane Goulding, 30 December 1986 in Hereford, England) is an English singer-songwriter. Having caught the public's attention in 2010 with her singles ""Starry Eyed"" and ""Guns and Horses,"" British vocalist Ellie Goulding quickly rose to the top of the charts with her infectious electronic pop sound. Although she started out writing songs in a folk-inflected style, she eventually grew into a more electronic-influenced artist, touching upon dance music and ambient synth pop. <a href=""https://www.last.fm/music/Ellie+Goulding"">Read more on Last.fm</a>",3218113,122086233,Rita Ora
Christina Perri,"
Christina Perri, born August 19, 1986 in Philadelphia, Pennsylvania, United States, is a singer-songwriter, guitarist, and pianist. She initially rose to fame with her 2010 debut single ""Jar of Hearts,"" which charted in the top 20 on the Billboard Hot 100 chart after being used in the popular television show, ""So You Think You Can Dance.""

Perri grew up in Bensalem, Pennsylvania (a suburb of Philadelphia) with her older brother, Nick Perri, who formerly played guitar with Shinedown, among other artists. <a href=""https://www.last.fm/music/Christina+Perri"">Read more on Last.fm</a>",1584472,22017444,Rachel Platten
why don't we,"Why Don't We (commonly abbreviated as WDW) is an American pop quintet that was assembled on September 27, 2016, consisting of Jonah Marais, Corbyn Besson, Daniel Seavey, Jack Avery, and Zachary ""Zach"" Herron, each of whom had previously recorded as solo artists. Their fandom name is called ""Limelights"", due to a lyric from their debut single.

The band was originally formed on September 27, 2016, and announced it the next day via their YouTube account. Since then, the band has released three EPs and two albums. <a href=""https://www.last.fm/music/why+don%27t+we"">Read more on Last.fm</a>",605309,16986601,no data
Michael Bublé,"Michael Steven Bublé (born September 9, 1975, Burnaby, British Columbia) is a Canadian singer, songwriter, and actor. He has won several accolades, including five Grammy Awards and fifteen Juno Awards. His self-titled debut album, Michael Bublé, reached the top ten in the United Kingdom and his home country of Canada. He found worldwide commercial success with his 2005 album It's Time, and his 2007 album Call Me Irresponsible was an even bigger success, reaching number one on the Canadian Albums Chart, the U. <a href=""https://www.last.fm/music/+noredirect/Michael+Bubl%C3%A9"">Read more on Last.fm</a>",2957851,75409952,Bing Crosby
Knox,"There are several artists/acts called Knox

1. Knox is British punk rock musician Ian M. Carnochan (born 4 September 1945 in Cricklewood, London, United Kingdom), who is perhaps best known as a founding member of British punk vband The Vibrators, but he also records under his own moniker. Born in London, he spent his formulative years in Cricklewood and then Watford, where he became interested in the guitar at the age of thirteen. He was in various school bands <a href=""https://www.last.fm/music/Knox"">Read more on Last.fm</a>",122211,2076929,Beauty School Dropout
female rapper," <a href=""https://www.last.fm/music/female+rapper"">Read more on Last.fm</a>",13,44,no data
Top 40," <a href=""https://www.last.fm/music/+noredirect/Top+40"">Read more on Last.fm</a>",2229,7403,no data
Kid Gruesome," <a href=""https://www.last.fm/music/Kid+Gruesome"">Read more on Last.fm</a>",41,415,Liz Fagan Band
Cody Simpson,"Cody Robert Simpson (born 11 January 1997), is an Australian singer, songwriter and swimmer, from the Gold Coast, Queensland. 

Simpson began to record songs in his bedroom during the summer of 2009 on YouTube, performing Jason Mraz's ""I'm Yours"", ""Cry Me a River"" by Justin Timberlake, and his own songs, ""One"" and ""Perfect"". He was subsequently discovered on YouTube by Shawn Campbell, a Grammy-nominated record producer who has produced for Jay-Z and other artists and moved to the US in June 2010 to sign with Atlantic Records. <a href=""https://www.last.fm/music/Cody+Simpson"">Read more on Last.fm</a>",401738,4119439,Austin Mahone
DijahSB,"Toronto-based rapper DijahSB makes navigating synth loops, booming bass claps, and smoothed out production look easy. The rapper effortlessly glides across these soundscapes with lyrics that are as earnest and personal as they are agile and quick-witted. Inspirational without being preachy, their music is a raw look into the mind of a Black non-binary artist rapping their way through hope, heartbreak, and breakthroughs. Their sound, a small light <a href=""https://www.last.fm/music/DijahSB"">Read more on Last.fm</a>",47874,218645,K. Roosevelt
Walla,"WALLA is a new fantasy pop, indie rock band based in Los Angeles. WALLA is compromised of Alessio Balsemin (drums), Gabriel Rodrigues (keys), Moe Beats (bass), Jonathan Hoonch Kim (vocals/guitar), Ian Charlie (lead guitar).  

WALLA released their first EP ""Animal of Love EP"" at the end of 2012.

WALLA released their second EP ""Nature EP"" on July 9th, 2013

Their newest EP ranked #1 on Hypem, #6 on FMQB Radio, top 200 on CMJ, over 300,000 plays on Soundcloud, and has been featured everywhere from Billboard, MTV, and various top indie blogs.   <a href=""https://www.last.fm/music/Walla"">Read more on Last.fm</a>",104060,495808,Step Rockets
Blue Swede,"Blue Swede was a Swedish pop/rock band from the early to mid-70s that succeeded with a few singles that covered other artists' material, played in a deliberately 'kitsch' and 'novelty' sound. The band was originally called ""Blåblus"" (Swedish for ""blue denim shirt"") and featured vocalist Björn Skifs of the band Slam Creepers singing the lead vocals. The band got their international break-through in 1974 with their cover of the 1969 B. J. Thomas ballad ""Hooked on a Feeling"" as adapted by British pop eccentric Jonathan King. <a href=""https://www.last.fm/music/Blue+Swede"">Read more on Last.fm</a>",759258,5167234,Looking Glass
Marshmello,"(1) Chris Comstock, better known by his stage name Marshmello, was born on May 19, 1992. He is an American electronic dance music producer and DJ. He first gained international recognition by remixing songs by Jack Ü and Zedd, and later collaborated with artists including Omar LinX, Ookay, Jauz and Slushii. In January 2017, his song ""Alone"" appeared on the U.S. Billboard Hot 100 chart.
In 2018, he released ""Friends"", a collaboration with British singer Anne-Marie which peaked in the top 20 in the US. <a href=""https://www.last.fm/music/Marshmello"">Read more on Last.fm</a>",2018560,51524006,Martin Garrix
Mumble,"Mumble is a artist who's music leans towards hyperpop / glitchcore / and hip-hop. Mumble is from the UK. <a href=""https://www.last.fm/music/Mumble"">Read more on Last.fm</a>",25645,748443,Avit
Eliza Doolittle,"Eliza Sophie Caird (born 15 April 1988), better known by her stage name Eliza Doolittle, is an English singer songwriter from London. She signed to the Parlophone record label in October 2008. Her debut, self-titled album, Eliza Doolittle was released on 12 July 2010. On debut it was number 3 in the UK charts. Since the album's release, Doolittle has had another two of her records hit the top 25 charts, including her single Skinny Genes. Doolittle's second single <a href=""https://www.last.fm/music/Eliza+Doolittle"">Read more on Last.fm</a>",396585,4727534,Pixie Lott
Clean Bandit,"Clean Bandit are a British electronic group formed in 2009. The band consists of Jack Patterson (bass guitar, keyboard), Luke Patterson (drums) & Grace Chatto (cello). Their sound can be described as a ""fusion"" between classical and electronial music. They produce their own music whilst inviting guest singers on their tracks.

To date they have found their biggest hits include Mozart's House and the massive UK number one single, ""Rather Be"" with singer Jess Glynne which won the 2015 Grammy for Best Dance Recording <a href=""https://www.last.fm/music/Clean+Bandit"">Read more on Last.fm</a>",1967497,39556998,Jonas Blue
DJ Snake,"William Grigahcine, better known by his stage name DJ Snake, is a franco-algerian DJ, rapper and producer mixing hip hop and electronic music.

He is a Grammy-nominated producer and artist who debuted into the international scene with singles ""Bird Machine"" and ""Turn Down for What"" in 2013. ""Bird Machine"" is a collaboration with fellow French act Alesia. The single was picked up by Mad Decent, a Los Angeles-based record label run by Diplo, and released in February 2013. <a href=""https://www.last.fm/music/DJ+Snake"">Read more on Last.fm</a>",1924595,34676057,Martin Garrix
Michelle,"There are (at least) five female singers and two bands using the stage name 'Michelle':

1)  MICHELLE is a fresh musical collective hailing from New York City. Weaving in and out of R&B, Pop, Jazz and Indie sounds, the group of six pays homage to these genres through 70s inspired basslines, driving drum beats, plush synths and enticing vocals. Having recently celebrated their first year on the scene as an ensemble, MICHELLE is already solidifying itself as a strong current in a new wave of emerging NYC staples. <a href=""https://www.last.fm/music/Michelle"">Read more on Last.fm</a>",383256,5138463,Helene Fischer
Blur,"Blur is an English rock band that formed in London in 1988, consisting of singer Damon Albarn, guitarist Graham Coxon, bassist Alex James, and drummer Dave Rowntree. The group has been referred to as one of the ""Big Four"" of the Britpop genre, alongside Pulp, Suede, and Oasis. Their debut album, Leisure (1991), incorporated the sounds of Madchester and shoegazing. Following a stylistic change influenced by English guitar pop groups such as the Kinks <a href=""https://www.last.fm/music/Blur"">Read more on Last.fm</a>",4060434,149229213,Graham Coxon
#1 Pop Hits," <a href=""https://www.last.fm/music/%231+Pop+Hits"">Read more on Last.fm</a>",20,104,no data
Lukas Graham,"Lukas Graham is a Danish pop band consisting of vocalist Lukas Graham Forchhammer (born September 18, 1988), drummer Mark ""Lovestick"" Falgren (born November 28, 1988), bassist Magnus Larsson (born September 9, 1990) and keyboardist Kasper Daugaard (born June 14, 1989). 

Launching their debut album in 2012 on Copenhagen Records, Lukas Graham quickly became a popular live act in Denmark. That success translated to the rest of Europe and caught the attention of Warner Bros. <a href=""https://www.last.fm/music/Lukas+Graham"">Read more on Last.fm</a>",955663,12950670,Calum Scott
Cmten,"Cmten (pronounced SEE-EM-TEN) is a 21 year old musician based in Salt Lake City, Utah. <a href=""https://www.last.fm/music/Cmten"">Read more on Last.fm</a>",234859,2821320,100 gecs
Joel Corry,"Joel Corry is a British DJ, producer and television personality. He rose to fame in 2019 with the release of his single ""Sorry"", with vocals by Hayley May, which reached number six on the UK Singles Chart. In 2020, Corry released the singles ""Lonely"" and ""Head & Heart."" <a href=""https://www.last.fm/music/Joel+Corry"">Read more on Last.fm</a>",712376,10146478,Nathan Dawe
